a_x_int,a_y_int,a_z_int,w_x_int,w_y_int,w_z_int,q_w_int,q_x_int,q_y_int,q_z_int,a_x,a_y,a_z,w_x,w_y,w_z,q_w,q_x,q_y,q_z,psi,theta,phi,q_w_ref,q_x_ref,q_y_ref,q_z_ref,psi_ref,theta_ref,phi_ref,psi_err,theta_err,phi_err
9,660,-246,-781,-776,-300,13209,9098,60908,188,0.140625,10.3125,-3.84375,-3.05078125,-3.03125,-1.171875,0.80621337890625,0.5552978515625,-0.282470703125,0.011474609375,-18.575956431524656,-27.917970014249182,73.57921923911164,0.811572253704,0.558823645115,-0.282132506371,0.011427696794,-18.418040827605907,-28.080651365121376,73.49259270215624,0.15791560391874881,0.16268135087219449,0.08662653695539291
20,646,-239,-799,-732,-287,13230,9047,60867,104,0.3125,10.09375,-3.734375,-3.12109375,-2.859375,-1.12109375,0.8074951171875,0.55218505859375,-0.28497314453125,0.00634765625,-19.171465617471473,-27.855223267633132,73.32893589878206,0.812964439392,0.555755972862,-0.28471404314,0.006263317075,-19.016377208891505,-28.02693163859576,73.24192405687336,0.1550884085799673,0.1717083709626266,0.08701184190870492
20,636,-232,-796,-696,-276,13252,8996,60828,23,0.3125,9.9375,-3.625,-3.109375,-2.71875,-1.078125,0.808837890625,0.549072265625,-0.287353515625,0.00140380859375,-19.738422991777412,-27.79998492594248,73.06742012837972,0.814372479916,0.552658855915,-0.287147819996,0.001272680471,-19.58637713173328,-27.975715023054192,72.98011180146166,0.152045860044133,0.17573009711171395,0.08730832691806256
24,624,-232,-786,-681,-274,13272,8944,60790,65479,0.375,9.75,-3.625,-3.0703125,-2.66015625,-1.0703125,0.81005859375,0.5458984375,-0.2896728515625,-0.00347900390625,-20.298544175479236,-27.742948518099315,72.8062467466475,0.815741121769,0.549584150314,-0.289508372545,-0.00364161795,-20.145185504647802,-27.925624663528872,72.71970240191838,0.15335867083143384,0.18267614542955712,0.08654434472911987
29,623,-228,-781,-673,-271,13292,8893,60752,65399,0.453125,9.734375,-3.5625,-3.05078125,-2.62890625,-1.05859375,0.811279296875,0.54278564453125,-0.2919921875,-0.00836181640625,-20.859334127300986,-27.690619694800915,72.55035565779835,0.81707650423,0.546507000923,-0.291830927134,-0.008506790735,-20.69755572663594,-27.87851258523307,72.45939265534983,0.161778400665046,0.18789289043215618,0.09096300244851818
36,606,-224,-801,-666,-266,13312,8840,60715,65320,0.5625,9.46875,-3.5,-3.12890625,-2.6015625,-1.0390625,0.8125,0.53955078125,-0.29425048828125,-0.01318359375,-21.408623855713813,-27.641034693680307,72.27986245821879,0.818457901478,0.543305456638,-0.29412817955,-0.013357580639,-21.24381867344754,-27.836403366665575,72.1826803859302,0.16480518226627439,0.19536867298526772,0.09718207228858944
43,584,-204,-829,-663,-256,13336,8785,60677,65241,0.671875,9.125,-3.1875,-3.23828125,-2.58984375,-1.0,0.81396484375,0.53619384765625,-0.29656982421875,-0.01800537109375,-21.952758541677692,-27.61228785772398,71.98137369849387,0.819904327393,0.539931356907,-0.296430408955,-0.01819865033,-21.785597064790704,-27.80326880761929,71.8848195669972,0.16716147688698868,0.19098094989530878,0.09655413149667424
49,586,-182,-891,-655,-238,13363,8725,60639,65162,0.765625,9.15625,-2.84375,-3.48046875,-2.55859375,-0.9296875,0.81561279296875,0.53253173828125,-0.29888916015625,-0.0228271484375,-22.48746788370031,-27.59658948814154,71.64034766500788,0.821531772614,0.536206305027,-0.298729866743,-0.023037314415,-22.31736012294808,-27.783161131990337,71.54045815999896,0.17010776075223077,0.1865716438487972,0.09988950500891747
52,565,-168,-968,-645,-215,13394,8658,60601,65084,0.8125,8.828125,-2.625,-3.78125,-2.51953125,-0.83984375,0.8175048828125,0.5284423828125,-0.30120849609375,-0.027587890625,-23.00372105505924,-27.60165359001045,71.24040164448144,0.823387682438,0.532048225403,-0.301031082869,-0.027867849916,-22.836527761893443,-27.779912977279285,71.13869247414095,0.16719329316579845,0.1782593872688345,0.10170917034048443
56,559,-151,-1037,-632,-187,13428,8583,60564,65005,0.875,8.734375,-2.359375,-4.05078125,-2.46875,-0.73046875,0.819580078125,0.52386474609375,-0.303466796875,-0.03240966796875,-23.510131262453903,-27.611514158854526,70.7793408464217,0.825449109077,0.527484059334,-0.303329885006,-0.032644804567,-23.339556565770117,-27.796171950237166,70.68336055434338,0.17057469668378644,0.18465779138264082,0.09598029207832326
79,561,-93,-1103,-632,-143,13465,8502,60524,64928,1.234375,8.765625,-1.453125,-4.30859375,-2.46875,-0.55859375,0.82183837890625,0.5189208984375,-0.305908203125,-0.037109375,-24.008518329961902,-27.664963787597124,70.27614634646099,0.827685892582,0.522493541241,-0.305728524923,-0.037330124527,-23.831167995340845,-27.84523531364656,70.17831923802407,0.17735033462105676,0.18027152604943453,0.09782710843691689
93,569,-67,-1183,-637,-105,13505,8413,60483,64852,1.453125,8.890625,-1.046875,-4.62109375,-2.48828125,-0.41015625,0.82427978515625,0.51348876953125,-0.30841064453125,-0.041748046875,-24.494257864809395,-27.746406421862506,69.71557180075516,0.830123960972,0.517015635967,-0.308230400085,-0.041990142316,-24.31609556905634,-27.92528375184789,69.61681172593873,0.17816229575305442,0.17887732998538297,0.09876007481642546
104,566,-48,-1265,-643,-69,13549,8315,60440,64776,1.625,8.84375,-0.75,-4.94140625,-2.51171875,-0.26953125,0.82696533203125,0.50750732421875,-0.31103515625,-0.04638671875,-24.974437157421008,-27.86224677042363,69.09026240544867,0.832759976387,0.511039853096,-0.310831218958,-0.046639684588,-24.795087202145947,-28.035992183502522,68.99817854787833,0.17934995527506103,0.17374541307889046,0.09208385757034421
127,563,-23,-1352,-660,-31,13595,8209,60395,64700,1.984375,8.796875,-0.359375,-5.28125,-2.578125,-0.12109375,0.82977294921875,0.50103759765625,-0.31378173828125,-0.051025390625,-25.45368111531911,-28.008589100564784,68.41499021323546,0.835583090782,0.504530906677,-0.313588202,-0.051308616996,-25.274722992031904,-28.1826864258407,68.32233748263049,0.17895812328720595,0.17409732527591615,0.09265273060496781
152,574,-6,-1446,-676,5,13645,8094,60348,64623,2.375,8.96875,-0.09375,-5.6484375,-2.640625,0.01953125,0.83282470703125,0.4940185546875,-0.316650390625,-0.05572509765625,-25.932052112818447,-28.188253420417773,67.67562843052241,0.8386054039,0.497452497482,-0.316485971212,-0.056014083326,-25.754137298334875,-28.364884522621804,67.58460271287443,0.1779148144835716,0.17663110220403055,0.09102571764798029
160,565,-15,-1564,-691,46,13698,7967,60298,64545,2.5,8.828125,-0.234375,-6.109375,-2.69921875,0.1796875,0.8360595703125,0.48626708984375,-0.3197021484375,-0.06048583984375,-26.413966257104203,-28.408554244596818,66.86144161338066,0.841888308525,0.489670544863,-0.319524914026,-0.060769490898,-26.230357831047783,-28.587122785637792,66.76796576365564,0.18360842605641992,0.17856854104097408,0.09347584972502432
170,554,-13,-1684,-704,82,13756,7828,60247,64466,2.65625,8.65625,-0.203125,-6.578125,-2.75,0.3203125,0.839599609375,0.477783203125,-0.32281494140625,-0.0653076171875,-26.884878128436814,-28.663513976981772,65.9587051667377,0.845423996449,0.481174737215,-0.322667211294,-0.065599255264,-26.702215592352463,-28.845655599501036,65.87060121763736,0.1826625360843508,0.18214162251926425,0.08810394910034347
200,566,15,-1866,-722,143,13821,7673,60193,64386,3.125,8.84375,0.234375,-7.2890625,-2.8203125,0.55859375,0.84356689453125,0.46832275390625,-0.32611083984375,-0.0701904296875,-27.344952364614198,-28.97638303303816,64.93982013023674,0.849371194839,0.471598386765,-0.325972884893,-0.070511594415,-27.163848397469465,-29.159181397468128,64.84831726568648,0.18110396714473254,0.1827983644299671,0.09150286455026446
204,574,28,-2025,-737,195,13891,7501,60137,64304,3.1875,8.96875,0.4375,-7.91015625,-2.87890625,0.76171875,0.84783935546875,0.45782470703125,-0.32952880859375,-0.0751953125,-27.798099678247937,-29.335484010679146,63.80507964822739,0.853636622429,0.461058348417,-0.329383790493,-0.075504951179,-27.613773728914943,-29.519763956912865,63.71596883414182,0.18432594933299384,0.18427994623371902,0.08911081408557209
223,595,45,-2158,-755,241,13961,7313,60081,64221,3.484375,9.296875,0.703125,-8.4296875,-2.94921875,0.94140625,0.85211181640625,0.44635009765625,-0.33294677734375,-0.08026123046875,-28.240969086455326,-29.720310241304983,62.57494861791437,0.858114659786,0.449679791927,-0.33290117979,-0.080562539399,-28.05384084898585,-29.925933869022447,62.49214084648526,0.1871282374694765,0.20562362771746479,0.08280777142910978
226,576,42,-2235,-758,282,14035,7118,60023,64139,3.53125,9.0,0.65625,-8.73046875,-2.9609375,1.1015625,0.85662841796875,0.4344482421875,-0.33648681640625,-0.08526611328125,-28.66359415390026,-30.158970612968393,61.28932356236167,0.862659096718,0.437747508287,-0.336455464363,-0.085555382073,-28.47359061457354,-30.370487414353356,61.209689389957674,0.19000353932672098,0.21151680138496332,0.07963417240399906
244,570,72,-2235,-740,320,14109,6920,59966,64061,3.8125,8.90625,1.125,-8.73046875,-2.890625,1.25,0.86114501953125,0.42236328125,-0.3399658203125,-0.09002685546875,-29.04650967189612,-30.62864433925484,59.97907277899596,0.867096662521,0.425660789013,-0.339955896139,-0.090294919908,-28.858295006089904,-30.842457418504985,59.91299405335174,0.1882146658062176,0.21381307925014426,0.06607872564422479
246,538,69,-2235,-689,366,14181,6720,59913,63989,3.84375,8.40625,1.078125,-8.73046875,-2.69140625,1.4296875,0.86553955078125,0.41015625,-0.34320068359375,-0.09442138671875,-29.370001273785604,-31.107973630402366,58.64825612842164,0.871498405933,0.413421362638,-0.343259721994,-0.094652764499,-29.181627904878347,-31.334777107679695,58.58893285280219,0.1883733689072571,0.22680347727732908,0.059323275619455273
252,516,89,-2235,-635,392,14253,6518,59863,63922,3.9375,8.0625,1.390625,-8.73046875,-2.48046875,1.53125,0.86993408203125,0.3978271484375,-0.34625244140625,-0.0985107421875,-29.638119757714325,-31.6045205446822,57.29075012755355,0.875860929489,0.401075750589,-0.346289843321,-0.098730504513,-29.448437069738162,-31.830400555285024,57.2390281117303,0.1896826879761626,0.22588001060282537,0.051722015823251866
256,502,102,-2235,-571,415,14325,6316,59820,63860,4.0,7.84375,1.59375,-8.73046875,-2.23046875,1.62109375,0.87432861328125,0.385498046875,-0.348876953125,-0.102294921875,-29.835756592461678,-32.086381906338566,55.90724299645396,0.880204498768,0.388640075922,-0.348982959986,-0.102523505688,-29.65290139737286,-32.321077193683315,55.859594910805804,0.1828551950888162,0.2346952873447492,0.047648085648155813
255,480,115,-2235,-515,443,14395,6111,59781,63802,3.984375,7.5,1.796875,-8.73046875,-2.01171875,1.73046875,0.87860107421875,0.37298583984375,-0.35125732421875,-0.1058349609375,-29.983564877195505,-32.566643977989344,54.494459787659835,0.884517967701,0.376103907824,-0.351386904716,-0.106028541923,-29.797590446267147,-32.81038551960935,54.45109212079327,0.18597443092835775,0.24374154162000394,0.04336766686656546
254,442,132,-2235,-443,466,14466,5906,59749,63749,3.96875,6.90625,2.0625,-8.73046875,-1.73046875,1.8203125,0.8829345703125,0.3604736328125,-0.35321044921875,-0.10906982421875,-30.057665055893533,-33.03080325685323,53.04940975423975,0.888833701611,0.363489478827,-0.353409290314,-0.109236322343,-29.874134227864495,-33.286897355434476,53.00838489592063,0.18353082802903842,0.25609409858124366,0.04102485831911906
249,413,151,-2235,-394,486,14535,5699,59721,63700,3.890625,6.453125,2.359375,-8.73046875,-1.5390625,1.8984375,0.88714599609375,0.34783935546875,-0.35491943359375,-0.112060546875,-30.08202071739378,-33.488704006760585,51.57893236412336,0.893101990223,0.350795507431,-0.355149805546,-0.112221077085,-29.898379839889426,-33.754580089182596,51.53891633214359,0.18364087750435587,0.265876082422011,0.040016031979767774
255,387,152,-2235,-343,509,14604,5490,59696,63656,3.984375,6.046875,2.375,-8.73046875,-1.33984375,1.98828125,0.891357421875,0.3350830078125,-0.3564453125,-0.11474609375,-30.04777381832417,-33.95498692004437,50.07588394168152,0.897334098816,0.338011145592,-0.356626749039,-0.114952206612,-29.867236255483206,-34.21614622765756,50.040175244310845,0.18053756284096423,0.26115930761319106,0.03570869737067284
254,360,164,-2235,-264,540,14673,5280,59679,63616,3.96875,5.625,2.5625,-8.73046875,-1.03125,2.109375,0.89556884765625,0.322265625,-0.35748291015625,-0.1171875,-29.943615609099137,-34.38632885814505,48.53319794194663,0.901591539383,0.325145930052,-0.35769200325,-0.117342345417,-29.759651913689368,-34.658047931503965,48.50035327801119,0.1839636954097692,0.2717190733589163,0.0328446639354425
243,343,163,-2235,-200,568,14741,5068,59668,63581,3.796875,5.359375,2.546875,-8.73046875,-0.78125,2.21875,0.89971923828125,0.309326171875,-0.358154296875,-0.11932373046875,-29.77207413209096,-34.796033320144026,46.95131802355296,0.905839622021,0.312206298113,-0.358399689198,-0.119448795915,-29.58662133406235,-35.080022147234054,46.92477022053832,0.18545279802861003,0.2839888270900275,0.026547803014636884
216,341,171,-2235,-51,596,14812,4857,59670,63553,3.375,5.328125,2.671875,-8.73046875,-0.19921875,2.328125,0.904052734375,0.29644775390625,-0.3580322265625,-0.12103271484375,-29.48832682700918,-35.14168058877105,45.31382780119645,0.910247802734,0.299266725779,-0.358247429132,-0.121139109135,-29.299597912073068,-35.42818363148736,45.286507924245456,0.18872891493611021,0.2865030427163049,0.027319876950997468
175,339,163,-2235,44,596,14883,4645,59682,63528,2.734375,5.296875,2.546875,-8.73046875,0.171875,2.328125,0.90838623046875,0.28350830078125,-0.3572998046875,-0.12255859375,-29.137503701824674,-35.42520421193915,43.631632852361214,0.914681553841,0.286337673664,-0.357472538948,-0.122657328844,-28.94728831569068,-35.71150360946603,43.610528995102,0.19021538613399258,0.28629939752687505,0.021103857259213044
145,337,145,-2235,113,584,14953,4435,59704,63503,2.265625,5.265625,2.265625,-8.73046875,0.44140625,2.28125,0.91265869140625,0.27069091796875,-0.35595703125,-0.12408447265625,-28.749609351565887,-35.63062372828931,41.93379642734382,0.919083356857,0.27342748642,-0.356231540442,-0.124103531241,-28.55456393091831,-35.94060841091986,41.91103437792766,0.19504542064757757,0.30998468263054946,0.022762049416158447
109,340,123,-2176,200,558,15024,4230,59733,63481,1.703125,5.3125,1.921875,-8.5,0.78125,2.1796875,0.9169921875,0.2581787109375,-0.35418701171875,-0.12542724609375,-28.31631219055606,-35.78943826195072,40.240087411772585,0.923383116722,0.260898858309,-0.354447126389,-0.125405430794,-28.12359738302736,-36.09633819837106,40.22896407607434,0.19271480752870218,0.3068999364203364,0.011123335698243864
77,333,171,-1912,292,527,15087,4051,59770,63468,1.203125,5.203125,2.671875,-7.46875,1.140625,2.05859375,0.92083740234375,0.24725341796875,-0.3519287109375,-0.126220703125,-27.851719811282052,-35.85395862689011,38.716046214862295,0.927273333073,0.249858230352,-0.352177262306,-0.126171380281,-27.657148144564424,-36.162632372166684,38.700608911361606,0.1945716667176285,0.30867374527657176,0.015437303500689836
62,322,179,-1667,297,525,15143,3892,59805,63464,0.96875,5.03125,2.796875,-6.51171875,1.16015625,2.05078125,0.92425537109375,0.237548828125,-0.34979248046875,-0.12646484375,-27.37775921305277,-35.909878331386174,37.343771866443774,0.930684328079,0.240113049746,-0.349993795156,-0.126415222883,-27.186483968922587,-36.21092961006485,37.3332506664739,0.19127524413018193,0.30105127867867765,0.010521199969872441
41,310,216,-1441,302,558,15192,3751,59839,63470,0.640625,4.84375,3.375,-5.62890625,1.1796875,2.1796875,0.92724609375,0.22894287109375,-0.34771728515625,-0.1260986328125,-26.881480213145284,-35.95150010012998,36.10497654473152,0.933703303337,0.231478080153,-0.347917675972,-0.125988945365,-26.68765244281353,-36.254743262920485,36.09837273873575,0.19382777033175458,0.30324316279050834,0.006603805995773371
47,284,243,-1249,343,622,15238,3624,59874,63490,0.734375,4.4375,3.796875,-4.87890625,1.33984375,2.4296875,0.9300537109375,0.22119140625,-0.3455810546875,-0.1248779296875,-26.31222227957032,-35.98504269237942,34.94777469007107,0.936510026455,0.223748415709,-0.345792710781,-0.12474706769,-26.12379472837889,-36.288596474627305,34.953424223735915,0.18842755119143106,0.30355378224788154,0.0056495336648438865
38,267,273,-1060,407,724,15282,3512,59911,63527,0.59375,4.171875,4.265625,-4.140625,1.58984375,2.828125,0.9327392578125,0.21435546875,-0.34332275390625,-0.12261962890625,-25.645111737068394,-36.00762026212942,33.86892791700498,0.939202189445,0.216849669814,-0.34354364872,-0.122459128499,-25.45890353628066,-36.3135281713233,33.87592555260734,0.18620820078773548,0.305907909193877,0.006997635602360219
21,241,291,-852,525,858,15326,3415,59954,63585,0.328125,3.765625,4.546875,-3.328125,2.05078125,3.3515625,0.9354248046875,0.20843505859375,-0.3406982421875,-0.11907958984375,-24.83611032780048,-35.99781861857789,32.84685597761884,0.941901266575,0.210868895054,-0.340930432081,-0.118846282363,-24.647801435708857,-36.30785362270207,32.853852879209455,0.18830889209162294,0.31003500412418106,0.006996901590618165
53,223,239,-745,576,850,15369,3328,60000,63648,0.828125,3.484375,3.734375,-2.91015625,2.25,3.3203125,0.93804931640625,0.203125,-0.337890625,-0.115234375,-24.00361896057404,-35.95163826254629,31.884585175368333,0.944516539574,0.205558001995,-0.338097035885,-0.115002661943,-23.822963590180873,-36.256209898880165,31.89997712288634,0.18065537039316837,0.3045716363338755,0.015391947518008209
93,212,175,-717,568,735,15409,3249,60047,63701,1.453125,3.3125,2.734375,-2.80078125,2.21875,2.87109375,0.94049072265625,0.19830322265625,-0.33502197265625,-0.11199951171875,-23.26429379479235,-35.85601905508016,31.0059854493614,0.946978867054,0.200700998306,-0.335257023573,-0.111756078899,-23.08908691049426,-36.16435460287277,31.02525240544635,0.17520688429809184,0.3083355477926091,0.019266956084948106
106,205,143,-740,504,584,15445,3172,60089,63738,1.65625,3.203125,2.234375,-2.890625,1.96875,2.28125,0.94268798828125,0.193603515625,-0.33245849609375,-0.1097412109375,-22.669202787704887,-35.75473217890976,30.194685576757568,0.949217796326,0.195988729596,-0.332638442516,-0.109455965459,-22.491224895666527,-36.056899760810424,30.215104290120436,0.1779778920383599,0.30216758190066173,0.0204187133628686
104,196,113,-788,381,433,15477,3094,60123,63758,1.625,3.0625,1.765625,-3.078125,1.48828125,1.69140625,0.94464111328125,0.1888427734375,-0.33038330078125,-0.1085205078125,-22.227026576925724,-35.67597710215277,29.436383919127334,0.951147973537,0.191220596433,-0.330530822277,-0.108217611909,-22.051226880980014,-35.971345078383266,29.461958632945052,0.17579969594570954,0.2953679762304944,0.025574713817718475
113,172,91,-881,187,243,15501,3012,60144,63755,1.765625,2.6875,1.421875,-3.44140625,0.73046875,0.94921875,0.94610595703125,0.183837890625,-0.3291015625,-0.10870361328125,-21.995198809139794,-35.645057332689966,28.73905162257973,0.952667653561,0.186164438725,-0.329275280237,-0.108418762684,-21.822459119766805,-35.945283086164636,28.763563528204266,0.1727396893729889,0.3002257534746704,0.024511905624535757
129,148,85,-963,44,120,15522,2924,60154,63736,2.015625,2.3125,1.328125,-3.76171875,0.171875,0.46875,0.9473876953125,0.178466796875,-0.3284912109375,-0.10986328125,-21.901954327869984,-35.67615314830903,28.05757041694319,0.953906297684,0.180767953396,-0.328673660755,-0.109600678086,-21.7350059695812,-35.974360908354754,28.08690225998948,0.16694835828878496,0.29820776004572735,0.029331843046289663
145,131,106,-1047,-61,41,15539,2829,60156,63705,2.265625,2.046875,1.65625,-4.08984375,-0.23828125,0.16015625,0.94842529296875,0.17266845703125,-0.328369140625,-0.11175537109375,-21.909848466934267,-35.75171387639191,27.372620582479517,0.95495814085,0.17495661974,-0.32854115963,-0.111481614411,-21.74169901020103,-36.04902121596006,27.404170809457103,0.16814945673323578,0.2973073395681496,0.03155022697758625
152,112,148,-1137,-118,20,15555,2726,60154,63669,2.375,1.75,2.3125,-4.44140625,-0.4609375,0.078125,0.94940185546875,0.1663818359375,-0.3284912109375,-0.11395263671875,-21.949258982121485,-35.86101339286381,26.648068460011523,0.955947399139,0.168612077832,-0.328658014536,-0.113696888089,-21.7820997574824,-36.1583005418087,26.6777572629695,0.16715922463908583,0.29728714894488917,0.0296888029579776
163,76,208,-1252,-113,54,15572,2605,60157,63634,2.546875,1.1875,3.25,-4.890625,-0.44140625,0.2109375,0.950439453125,0.15899658203125,-0.32830810546875,-0.1160888671875,-21.931584766870863,-35.95562398315171,25.77520335043015,0.956970453262,0.161211714149,-0.328459888697,-0.115850500762,-21.767954593134895,-36.24930751417703,25.810068674580997,0.16363017373596733,0.29368353102532296,0.03486532415084653
177,44,243,-1344,-84,92,15590,2475,60164,63600,2.765625,0.6875,3.796875,-5.25,-0.328125,0.359375,0.9515380859375,0.15106201171875,-0.327880859375,-0.1181640625,-21.876401726630156,-36.03519171052774,24.82226774084123,0.958106815815,0.15323677659,-0.328039616346,-0.117937318981,-21.714380120370258,-36.331012379824,24.858660245223607,0.16202160625989848,0.29582066929626194,0.036392504382376956
191,15,261,-1446,-54,123,15610,2335,60174,63566,2.984375,0.234375,4.078125,-5.6484375,-0.2109375,0.48046875,0.9527587890625,0.14251708984375,-0.3272705078125,-0.1202392578125,-21.789313642869445,-36.110711903906136,23.783481901622284,0.959354698658,0.144637674093,-0.327400416136,-0.120008230209,-21.626109292063823,-36.40369782212678,23.819208620751258,0.16320435080562135,0.29298591822064424,0.03572671912897363
204,-10,273,-1564,-28,151,15632,2183,60188,63531,3.1875,-0.15625,4.265625,-6.109375,-0.109375,0.58984375,0.9541015625,0.13323974609375,-0.326416015625,-0.12237548828125,-21.67174939463064,-36.17528353039726,22.643951878389423,0.960703253746,0.135327011347,-0.326543271542,-0.122114680707,-21.506973307690046,-36.46784337985346,22.683102644633696,0.16477608694059498,0.29255984945620384,0.03915076624427272
211,-30,278,-1702,-13,174,15655,2018,60206,63494,3.296875,-0.46875,4.34375,-6.6484375,-0.05078125,0.6796875,0.95550537109375,0.1231689453125,-0.3253173828125,-0.1246337890625,-21.531289092730997,-36.22679511438848,21.40023375713168,0.962124943733,0.12519325316,-0.325500249863,-0.124332010746,-21.364390050227964,-36.52780086096701,21.44103587596456,0.166899042503033,0.3010057465785323,0.040802118832878875
226,-47,278,-1912,-13,202,15680,1833,60226,63453,3.53125,-0.734375,4.34375,-7.46875,-0.05078125,0.7890625,0.95703125,0.11187744140625,-0.3240966796875,-0.12713623046875,-21.370314400755035,-36.29152404080014,20.005543785050563,0.963627338409,0.113806828856,-0.32431179285,-0.12677668035,-21.198993308738963,-36.5964631089383,20.045068227595493,0.17132109201607193,0.30493906813816096,0.039524442544930594
237,-56,282,-2089,-20,220,15704,1629,60247,63410,3.703125,-0.875,4.40625,-8.16015625,-0.078125,0.859375,0.95849609375,0.09942626953125,-0.32281494140625,-0.1297607421875,-21.182343217326952,-36.3723555935908,18.46994536231629,0.965127050877,0.101365342736,-0.323012650013,-0.129443988204,-21.019803445265218,-36.673498009661934,18.52235204517973,0.1625397720617343,0.3011424160711371,0.05240668286343819
250,-61,284,-2235,-28,243,15728,1411,60270,63365,3.90625,-0.953125,4.4375,-8.73046875,-0.109375,0.94921875,0.9599609375,0.08612060546875,-0.3214111328125,-0.13250732421875,-20.97352718274178,-36.459971425118766,16.827029558097866,0.966572403908,0.088031478226,-0.321628004313,-0.132242381573,-20.82266631878214,-36.76043520270905,16.891438979654623,0.1508608639596396,0.30046377759028076,0.064409421556757
264,-68,291,-2235,-20,271,15749,1192,60294,63322,4.125,-1.0625,4.546875,-8.73046875,-0.078125,1.05859375,0.96124267578125,0.07275390625,-0.3199462890625,-0.1351318359375,-20.74826044553769,-36.54324312833621,15.173482340240097,0.967888712883,0.074633978307,-0.320167869329,-0.134855940938,-20.599433452039854,-36.84440979855737,15.245703726722203,0.1488269934978348,0.30116667022116417,0.07222138648210574
281,-84,308,-2235,15,312,15768,973,60322,63283,4.390625,-1.3125,4.8125,-8.73046875,0.05859375,1.21875,0.96240234375,0.05938720703125,-0.3182373046875,-0.13751220703125,-20.48759970175605,-36.59906144145607,13.50563209624199,0.969134390354,0.061171792448,-0.318473607302,-0.137199684978,-20.334409532766582,-36.90585557449069,13.576101755906565,0.15319016898946813,0.30679413303461445,0.07046965966457464
293,-99,321,-2235,54,346,15788,753,60355,63248,4.578125,-1.546875,5.015625,-8.73046875,0.2109375,1.3515625,0.963623046875,0.04595947265625,-0.31622314453125,-0.1396484375,-20.18423507357149,-36.62702537237753,11.81069064302981,0.970310211182,0.047664191574,-0.316515237093,-0.139314010739,-20.03376994958971,-36.938350499148356,11.886128932185176,0.15046512398177825,0.311325126770825,0.07543828915536643
302,-120,343,-2235,95,374,15806,533,60392,63217,4.71875,-1.875,5.359375,-8.73046875,0.37109375,1.4609375,0.9647216796875,0.03253173828125,-0.31396484375,-0.14154052734375,-19.848275995644606,-36.62451101700522,10.102840486013516,0.971411466599,0.034126289189,-0.314265549183,-0.141234874725,-19.703630496005264,-36.93600775924217,10.179105748638948,0.14464549963934203,0.31149674223695456,0.07626526262543187
303,-145,360,-2235,133,394,15822,313,60433,63188,4.734375,-2.265625,5.625,-8.73046875,0.51953125,1.5390625,0.9656982421875,0.01910400390625,-0.31146240234375,-0.143310546875,-19.496543045738083,-36.589788106792675,8.387210351326496,0.972423970699,0.020574085414,-0.311734735966,-0.14301083982,-19.35295028611008,-36.89797953350933,8.460266122299622,0.1435927596280031,0.3081914267166539,0.07305577097312543
307,-178,362,-2235,177,410,15836,91,60479,63160,4.796875,-2.78125,5.65625,-8.73046875,0.69140625,1.6015625,0.966552734375,0.00555419921875,-0.30865478515625,-0.14501953125,-19.132758467258284,-36.516290558337275,6.649861309910265,0.973356425762,0.007023228798,-0.308899521828,-0.144666150212,-18.986635109302224,-36.82025423026335,6.732801999091929,0.14612335795606057,0.303963671926077,0.08294068918166353
304,-199,355,-2235,202,404,15850,65406,60529,63132,4.75,-3.109375,5.546875,-8.73046875,0.7890625,1.578125,0.9674072265625,-0.0079345703125,-0.30560302734375,-0.146728515625,-18.771585840593414,-36.41386245646426,4.917301389534738,0.974154770374,-0.006499576382,-0.305867642164,-0.146330192685,-18.626585764925757,-36.71442699351262,5.00925577635164,0.1450000756676566,0.30056453704835917,0.09195438681690238
292,-213,338,-2235,233,389,15861,65186,60583,63104,4.5625,-3.328125,5.28125,-8.73046875,0.91015625,1.51953125,0.96807861328125,-0.0213623046875,-0.30230712890625,-0.1484375,-18.419053792970892,-36.27461597875773,3.1929851333549113,0.974821150303,-0.019970530644,-0.30260553956,-0.148056358099,-18.28138680372466,-36.5758251396584,3.294571663187001,0.137666989246231,0.30120916090066885,0.10158652983208949
278,-224,332,-2235,266,371,15869,64967,60641,63074,4.34375,-3.5,5.1875,-8.73046875,1.0390625,1.44921875,0.96856689453125,-0.03472900390625,-0.29876708984375,-0.1502685546875,-18.092153017762023,-36.09949099093881,1.4821022061636342,0.975354135036,-0.033379938453,-0.299095720053,-0.149864047766,-17.955249534495803,-36.40245685212717,1.5911057289673853,0.13690348326622015,0.3029658611883619,0.10900352280375114
268,-243,344,-2235,287,346,15875,64749,60701,63043,4.1875,-3.796875,5.375,-8.73046875,1.12109375,1.3515625,0.96893310546875,-0.04803466796875,-0.29510498046875,-0.15216064453125,-17.7839945306392,-35.90845897297927,-0.21524028892978087,0.975723862648,-0.046722620726,-0.295401871204,-0.15179283917,-17.655853443027578,-36.20283732575132,-0.09684626978221643,0.12814108761162402,0.2943783527720498,0.11839401914756444
230,-249,279,-2235,356,333,15880,64533,60768,63010,3.59375,-3.890625,4.359375,-8.73046875,1.390625,1.30078125,0.96923828125,-0.06121826171875,-0.291015625,-0.1541748046875,-17.50312644486217,-35.66207803848959,-1.8945695863674614,0.976026952267,-0.059976503253,-0.291271567345,-0.153789132833,-17.375475149979657,-35.94619521846807,-1.7733709874969241,0.12765129488251148,0.2841171799784803,0.1211985988705373
