timestamp,a_x_int,a_y_int,a_z_int,w_x_int,w_y_int,w_z_int,q_w_int,q_x_int,q_y_int,q_z_int,a_x,a_y,a_z,w_x,w_y,w_z,q_w,q_x,q_y,q_z,psi,theta,phi,q_w_ref,q_x_ref,q_y_ref,q_z_ref,psi_ref,theta_ref,phi_ref,psi_err,theta_err,phi_err,q_w_err,q_x_err,q_y_err,q_z_err
1724316970.541316,0,3,65357,65529,65522,65513,16384,65535,65535,65534,0.0,0.046875,-2.796875,-0.02734375,-0.0546875,-0.08984375,1.0,-6.103515625e-05,-6.103515625e-05,-0.0001220703125,-0.013987800463901794,-0.0069949675011157396,-0.006993259849615542,1.0,0.000185709301,-8.2031249e-05,-0.000134765622,-0.015444747889700959,-0.009397220844662532,0.021281984647968155,0.0014569474257991651,0.0024022533435467926,0.028275244497583698
1724316970.543155,1,5,65254,3,10,65530,16384,65535,0,65533,0.015625,0.078125,-4.40625,0.01171875,0.0390625,-0.0234375,1.0,-6.103515625e-05,0.0,-0.00018310546875,-0.020982340817617934,-1.280660469377391e-06,-0.006994113466912096,1.0,0.000425399921,-6.8985748e-05,-0.000169919309,-0.01947467777254069,-0.00789690134154492,0.04874857928372481,0.0015076630450772434,0.007895620681075542,0.0557426927506369
1724316970.5471437,4,7,65202,3,65529,65524,16384,2,65533,65532,0.0625,0.109375,-5.21875,0.01171875,-0.02734375,-0.046875,1.0,0.0001220703125,-0.00018310546875,-0.000244140625,-0.027979016126160463,-0.0209789265044571,0.013993349627449216,1.000000119209,0.000641158898,-0.000220100308,-0.000240214882,-0.027542755101280642,-0.025203992332227067,0.07347743680262953,0.0004362610248798207,0.004225065827769967,0.059484087175180306
1724316970.5562654,4,8,65183,27,2,65521,16384,10,65531,65531,0.0625,0.125,-5.515625,0.10546875,0.0078125,-0.05859375,1.0,0.0006103515625,-0.00030517578125,-0.00030517578125,-0.034991902023400946,-0.03494922637659475,0.0699518005745465,1.000000119209,0.001002828707,-0.000308435701,-0.000328043825,-0.03762645733204063,-0.035306436897266494,0.11492724570095408,0.002634555308639687,0.00035721052067174547,0.04497544512640758
1724316970.557848,1,6,65194,27,17,65535,16384,13,65533,65531,0.015625,0.09375,-5.34375,0.10546875,0.06640625,-0.00390625,1.0,0.00079345703125,-0.00018310546875,-0.00030517578125,-0.034987195192293236,-0.02095459395390973,0.09092985702061139,1.000000119209,0.001384149538,-0.000249345263,-0.00033378278,-0.038288161273300585,-0.028519925101442124,0.15862126254594225,0.003300966081007349,0.007565331147532394,0.06769140552533086
1724316970.5591013,6,0,65216,19,11,21,16384,15,65534,65533,0.09375,0.0,-5.0,0.07421875,0.04296875,0.08203125,1.0,0.00091552734375,-0.0001220703125,-0.00018310546875,-0.020995130214125777,-0.013969017651534297,0.10491423569973939,1.0,0.001527671819,-0.000409525644,-0.000210316313,-0.024172112333096105,-0.046891369626486004,0.1750680505472825,0.0031769821189703285,0.032922351974951705,0.07015381484754311
1724316970.5617774,9,3,65255,7,65526,20,16384,19,65528,65535,0.140625,0.046875,-4.390625,0.02734375,-0.0390625,0.078125,1.0,0.00115966796875,-0.00048828125,-6.103515625e-05,-0.0070589926876403275,-0.055944807720717374,0.13289154719065424,1.000000119209,0.001656031585,-0.000677506847,-9.2917762e-05,-0.010776133873541992,-0.07761896609769982,0.18977434425035605,0.003717141185901665,0.021674158376982444,0.05688279705970181
1724316970.5724077,8,1,65298,65530,65517,13,16384,19,65521,1,0.125,0.015625,-3.71875,-0.0234375,-0.07421875,0.05078125,1.0,0.00115966796875,-0.00091552734375,6.103515625e-05,0.006872447476292305,-0.10491987513870554,0.13288180852962234,1.000000238419,0.001668423531,-0.001010627253,-1.6619239e-05,-0.0020976393125381842,-0.11580628158973585,0.19118915041923237,0.00897008678883049,0.010886406451030312,0.05830734188961004
1724316970.5740442,9,65534,65353,11,65512,45,16384,19,65515,5,0.140625,-0.03125,-2.859375,0.04296875,-0.09375,0.17578125,1.0,0.00115966796875,-0.00128173828125,0.00030517578125,0.03480025004097044,-0.14691710315812545,0.13284348385533631,1.000000119209,0.001699349261,-0.001375965192,0.000247290998,0.02806948604588808,-0.15772236975376114,0.19469223617351147,0.006730763995082361,0.010805266595635687,0.06184875231817516
1724316970.575676,6,65535,65406,13,65526,69,16384,21,65510,12,0.09375,-0.015625,-2.03125,0.05078125,-0.0390625,0.26953125,1.0,0.00128173828125,-0.0015869140625,0.000732421875,0.08369634295299994,-0.18195483778170762,0.14674341027003043,1.0,0.001755203586,-0.001661087503,0.000652004266,0.0743800542071418,-0.19047809611731373,0.20100767230037841,0.009316288745858131,0.008523258335606104,0.05426426203034798
1724316970.5899284,1,2,65457,13,65535,74,16384,25,65508,19,0.015625,0.03125,-1.234375,0.05078125,-0.00390625,0.2890625,1.0,0.00152587890625,-0.001708984375,0.00115966796875,0.13258935988225842,-0.196038337619032,0.17462588001650978,0.999999940395,0.002029014286,-0.001777472906,0.001085577765,0.12398461326409278,-0.20393621531453404,0.2322869537894842,0.00860474661816564,0.007897877695502042,0.057661073772974414
1724316970.5917847,65533,4,65512,13,65522,24,16384,29,65509,21,-0.046875,0.0625,-0.375,0.05078125,-0.0546875,0.09375,1.0,0.00177001953125,-0.00164794921875,0.00128173828125,0.1465419955978844,-0.18910138755854008,0.20258726056782128,0.999999582767,0.002289632335,-0.001728086034,0.00122557662,0.13998700737932812,-0.19834594395693325,0.26212988884441185,0.006554988218556268,0.009244556398393167,0.05954262827659057
