timestamp,a_x_int,a_y_int,a_z_int,w_x_int,w_y_int,w_z_int,q_w_int,q_x_int,q_y_int,q_z_int,a_x,a_y,a_z,w_x,w_y,w_z,q_w,q_x,q_y,q_z,psi,theta,phi,q_w_ref,q_x_ref,q_y_ref,q_z_ref,psi_ref,theta_ref,phi_ref,psi_err,theta_err,phi_err,q_w_err,q_x_err,q_y_err,q_z_err
1724094497.347282,-402.0,4063.0,1972.0,171.0,2281.0,-457.0,51113.0,58343.0,62397.0,61059.0,-0.9627978515625001,9.73096435546875,4.722978515625,0.04556508428870692,0.6078009196639794,-0.1217733539177723,-0.88031005859375,-0.43902587890625,-0.19158935546875,-0.27325439453125,37.17214299536289,5.588582276822093,54.75467468621201,1.065925359726,0.251892179251,0.038216698915,-0.027790397406,-1.9128907271484807,5.47852515647594,26.515557755594184,39.08503372251137,0.11005712034615289,28.23911693061783,1.94623541831975,0.69091805815725,0.22980605438375,0.24546399712525
1724094497.3491008,-463.0,3932.0,2151.0,-1719.0,2217.0,358.0,51119.0,58388.0,62373.0,61030.0,-1.1088940429687502,9.417216796875001,5.15168701171875,-0.4580490052180538,0.5907473208658669,0.09539356827694198,-0.87994384765625,-0.436279296875,-0.19305419921875,-0.2750244140625,37.453646395316774,5.726432584867604,54.547050569066464,1.066476345062,0.25040602684,0.041133161634,-0.026528030634,-1.7208755164128249,5.797946788151753,26.354696242307188,39.1745219117296,0.07151420328414915,28.192354326759276,1.94642019271825,0.686685323715,0.23418736085275,0.2484963834285
1724094497.361688,-561.0,3751.0,2397.0,-3403.0,2133.0,1469.0,51114.0,58460.0,62369.0,60976.0,-1.34360595703125,8.983718261718751,5.74086181640625,-0.9067718235933899,0.5683644724433443,0.3914333849129268,-0.8802490234375,-0.431884765625,-0.19329833984375,-0.2783203125,37.81295724602566,5.733224564743427,54.094139563425244,1.067581892014,0.246738672256,0.043676137924,-0.023737143725,-1.392716175805792,6.025406480419852,25.96642980140688,39.205673421831456,0.2921819156764247,28.127709762018366,1.9478309154515,0.678623437881,0.23697447776775,0.254583168775
1724094497.3634028,-556.0,3617.0,2562.0,-4437.0,1914.0,2116.0,51103.0,58548.0,62381.0,60908.0,-1.3316308593750001,8.662785644531251,6.1360400390625,-1.1822940291753954,0.5100091890560529,0.5638346102625955,-0.88092041015625,-0.426513671875,-0.19256591796875,-0.282470703125,38.20339981050322,5.642163975119536,53.48827194750948,1.069008350372,0.241722151637,0.045757122338,-0.020094167441,-0.9960372225231409,6.1737515748365945,25.43810503443897,39.19943703302636,0.5315875997170583,28.050166913070512,1.94992876052825,0.6682358235120001,0.23832304030675,0.262376535684
1724094497.3777783,-530.0,3480.0,2605.0,-5869.0,1807.0,3009.0,51084.0,58657.0,62410.0,60820.0,-1.2693603515625,8.33466796875,6.239025878906251,-1.5638683022831634,0.48149770356545857,0.8017856059925095,-0.882080078125,-0.41986083984375,-0.1907958984375,-0.287841796875,38.65732106505071,5.444846217054876,52.68745945431232,1.070850372314,0.23484274745,0.047453936189,-0.015210071579,-0.49140628925277025,6.244766786587908,24.716614758689936,39.14872735430348,0.7999205695330316,27.970844695622382,1.952930450439,0.65470358729375,0.2382498346265,0.272631725296
1724094497.3795512,-376.0,3491.0,2617.0,-7850.0,1850.0,4446.0,51059.0,58795.0,62463.0,60700.0,-0.9005273437500001,8.36101318359375,6.26776611328125,-2.0917304775809904,0.49295559025794045,1.18469219150638,-0.88360595703125,-0.41143798828125,-0.18756103515625,-0.295166015625,39.2362815053904,5.081637360814943,51.62634262939451,1.073219299316,0.225399404764,0.048762671649,-0.008267800324,0.2022183845138687,6.222698588601017,23.731059445289652,39.03406312087653,1.141061227786074,27.895283184104855,1.95682525634725,0.63683739304525,0.23632370680525,0.286898215301
1724094497.393888,-123.0,3611.0,2678.0,-11964.0,2127.0,6937.0,51018.0,58996.0,62558.0,60518.0,-0.29458740234375,8.64841552734375,6.4138623046875,-3.1879571253221615,0.5667656975560212,1.8484502322266663,-0.8861083984375,-0.399169921875,-0.1817626953125,-0.3062744140625,40.072930803734934,4.451306981236186,50.01636903369381,1.07660806179,0.210591003299,0.049690682441,0.002343108412,1.2389857658163304,6.085239291265961,22.18987531000206,38.8339450379186,1.633932310029775,27.826493723691755,1.9627164602275,0.6097609251739999,0.2314533777535,0.30861752247450003
1724094497.4098718,3.0,3654.0,2801.0,-17430.0,2467.0,9598.0,50956.0,59286.0,62702.0,60270.0,0.00718505859375,8.751401367187501,6.70844970703125,-4.64444104767346,0.657362941170994,2.557506894754439,-0.889892578125,-0.3814697265625,-0.1729736328125,-0.3214111328125,41.19938293593973,3.5912825142972187,47.667644844579925,1.081077337265,0.188565701246,0.050310231745,0.0169464387,2.650257641205524,5.876668194427626,19.90104915063758,38.54912529473421,2.285385680130407,27.766595693942346,1.97096991539,0.5700354278085,0.2232838645575,0.3383575715125
1724094497.411759,53.0,3600.0,3062.0,-23126.0,2850.0,11670.0,50873.0,59676.0,62894.0,59965.0,0.12693603515625002,8.6220703125,7.3335498046875,-6.162211340705475,0.7594180714784488,3.1096171558433316,-0.89495849609375,-0.357666015625,-0.1612548828125,-0.34002685546875,42.60209789953664,2.602166034714913,44.51564209324572,1.086152911186,0.15888261795,0.050791397691,0.0347754471,4.364750692916491,5.697942712692432,16.8240665584832,38.23734720662014,3.0957766779775184,27.691575534762517,1.98111140727975,0.516548633575,0.2120462805035,0.37480230256875
1724094497.4256418,-6.0,3476.0,3367.0,-26912.0,2159.0,13303.0,50787.0,60132.0,63139.0,59628.0,-0.0143701171875,8.325087890625001,8.064030761718751,-7.17103829460632,0.5752924969550774,3.5447503876764226,-0.90020751953125,-0.329833984375,-0.14630126953125,-0.360595703125,44.16725156271957,1.4628956026451891,40.79984690025569,1.090827465057,0.124031417072,0.049819093198,0.054885122925,6.283022803971268,5.455527818760388,13.221102818422006,37.8842287587483,3.992632216115199,27.578744081833683,1.99103498458825,0.453865401447,0.19612036272925,0.41548082605000003
1724094497.427283,-49.0,3133.0,3356.0,-30099.0,1537.0,14212.0,50706.0,60642.0,63423.0,59279.0,-0.11735595703125,7.503596191406251,8.037685546875,-8.02025422225608,0.40955283363592127,3.786964783105864,-0.9051513671875,-0.2987060546875,-0.12896728515625,-0.38189697265625,45.845478244704886,0.30481228989615694,36.64683170793642,1.094462275505,0.08474252373,0.047597184777,0.076271660626,8.318952145595741,5.236083162784893,9.168883031890019,37.52652609910915,4.931270872888736,27.477948676046402,1.9996136426925,0.3834485784175,0.17656446993325,0.45816863328225
1724094497.4417672,-64.0,2902.0,3483.0,-32768.0,1574.0,14788.0,50640.0,61208.0,63730.0,58923.0,-0.15328125,6.950346679687501,8.34185302734375,-8.731442584633616,0.4194119454410801,3.9404471722888768,-0.9091796875,-0.26416015625,-0.1102294921875,-0.40362548828125,47.680121962611565,-0.7337906969638759,32.09958136394887,1.096461415291,0.041645489633,0.045037735254,0.098502911627,10.443939007277535,5.195817034768322,4.740912021121824,37.23618295533403,5.929607731732198,27.35866934282705,2.005641102791,0.305805645883,0.1552672274415,0.50212839990825
1724094497.4433818,-107.0,2598.0,3544.0,-32768.0,1692.0,15156.0,50604.0,61780.0,64038.0,58578.0,-0.25626708984375,6.2222607421875,8.48794921875,-8.731442584633616,0.45085451822510014,4.038505365378024,-0.911376953125,-0.229248046875,-0.0914306640625,-0.4246826171875,49.601357971383315,-1.6079146323510198,27.545370452479666,1.096229434013,-0.001614726032,0.04254084453,0.121084079146,12.618396539224188,5.3742045924954205,0.31897728831846756,36.98296143215913,6.98211922484644,27.2263931641612,2.007606387138,0.227633320843,0.1339715085925,0.5457666963335
1724094497.4578576,-451.0,2128.0,3737.0,-32768.0,3159.0,15761.0,50599.0,62377.0,64318.0,58222.0,-1.08015380859375,5.0966015625,8.95018798828125,-8.731442584633616,0.8417549781755856,4.199715166516432,-0.91168212890625,-0.19281005859375,-0.0743408203125,-0.4464111328125,51.781515435597456,-2.097191195192522,22.934266405670957,1.093627333641,-0.045156106353,0.042052995414,0.14428474009,14.855395567230502,6.027816716091424,-4.0850340705166595,36.92611986836695,8.125007911283946,27.019300476187617,2.00530946254725,0.14765395224075,0.1163938157265,0.5906958729025
1724094497.473608,-485.0,1700.0,3976.0,-32768.0,3026.0,15504.0,50616.0,62981.0,64605.0,57882.0,-1.16158447265625,4.071533203125,9.522597656250001,-8.731442584633616,0.8063154681732583,4.131234308842761,-0.91064453125,-0.15594482421875,-0.05682373046875,-0.4671630859375,53.953617366745554,-2.41922472781747,18.289398158173885,1.088826537132,-0.088683061302,0.041272483766,0.166902825236,17.014049475010914,6.862096216276391,-8.473466795421167,36.93956789173464,9.28132094409386,26.762864953595052,1.999471068382,0.06726176291675,0.09809621423475,0.6340659111735
