ax,ay,az,wx,wy,wz,q_w,q_x,q_y,q_z,psi,theta,phi
-1.89,4.18,3.97,-1.96,0.07,-1.37,0.999508917332,-0.023338144645,0.005659334827,-0.019587339833,-2.2593329345331807,0.5958207784153304,-2.6869315730450256
-1.91,4.16,3.97,-2.07,0.04,-1.43,0.999390661716,-0.026244500652,0.00581615977,-0.021714502946,-2.5052705174831997,0.6007835532168732,-3.021677663117271
-1.89,4.14,3.97,-2.15,0.01,-1.48,0.999252021313,-0.029265163466,0.005930837244,-0.023906724527,-2.758654357552794,0.5989542770018652,-3.3695144119341514
-1.87,4.07,3.96,-2.19,-0.03,-1.52,0.999093830585,-0.032356500626,0.005980452523,-0.026163656265,-3.0192811081702327,0.5876895469606526,-3.725337089962439
-1.82,3.98,4.0,-2.2,-0.07,-1.55,0.998916566372,-0.035462468863,0.005968341138,-0.028455657884,-3.2836631520282022,0.5675545684755537,-4.082668466754899
-1.8,3.91,4.05,-2.18,-0.1,-1.54,0.998732089996,-0.038533154875,0.005912896246,-0.030738301575,-3.5466619532349726,0.5409896881306117,-4.4357386729832236
-1.8,3.82,4.16,-2.13,-0.13,-1.52,0.998530209064,-0.041529286653,0.005807762966,-0.032986052334,-3.805297923167909,0.5075715628603281,-4.780028497649473
-1.83,3.75,4.24,-2.06,-0.16,-1.48,0.998321413994,-0.044425804168,0.005663830787,-0.03517383337,-4.056668046668562,0.46887925498798017,-5.112627538021782
-1.96,3.62,4.41,-1.94,-0.19,-1.41,0.998109042645,-0.047149538994,0.005474471021,-0.037246793509,-4.294405041425494,0.4249036530168477,-5.425087442399565
-2.04,3.53,4.57,-1.85,-0.22,-1.36,0.997895658016,-0.049737475812,0.005242444575,-0.039249461144,-4.523600943302532,0.37577632529431076,-5.721635551067485
-2.16,3.45,4.79,-1.77,-0.24,-1.31,0.997682988644,-0.052210666239,0.004987142049,-0.04117262736,-4.743298645274231,0.3238301909028761,-6.004745408525992
-2.26,3.39,5.01,-1.7,-0.26,-1.26,0.997460901737,-0.054578401148,0.004711064976,-0.043015670031,-4.95349453213916,0.26944890644907715,-6.275555656035634
-2.45,3.29,5.32,-1.63,-0.27,-1.2,0.997240722179,-0.056847799569,0.004424659535,-0.044774319977,-5.153720367995783,0.21395773198707801,-6.534872077026552
-2.6,3.21,5.57,-1.6,-0.26,-1.16,0.997016847134,-0.059075050056,0.00415705191,-0.046464391053,-5.346014316776863,0.1604014128819064,-6.789318682655176
-2.77,3.12,5.82,-1.58,-0.25,-1.13,0.996792078018,-0.061277970672,0.003919888288,-0.048109307885,-5.533139020505879,0.10992463707993676,-7.040995981233017
-2.94,3.02,6.03,-1.58,-0.24,-1.1,0.996555924416,-0.063481077552,0.003704209113,-0.049714099616,-5.715681589043024,0.06136916865091921,-7.292751202232844
-3.14,2.83,6.28,-1.61,-0.22,-1.06,0.996318042278,-0.06573048234,0.003529269481,-0.051254589111,-5.890970492994428,0.016877732099962153,-7.549923079076503
-3.26,2.65,6.41,-1.65,-0.2,-1.04,0.996067583561,-0.068043500185,0.003400832647,-0.052765037864,-6.06304192753232,-0.023245896119770085,-7.814619499599061
-3.24,2.47,6.53,-1.7,-0.18,-1.01,0.995806455612,-0.070428408682,0.0033106138,-0.054240722209,-6.2313001764565135,-0.059972323483617695,-8.087749234768522
-3.25,2.22,6.62,-1.79,-0.16,-0.99,0.99553000927,-0.072955600917,0.00326552242,-0.055680975318,-6.395735976078424,-0.09296971376707365,-8.377451823973255
-2.87,2.01,6.6,-1.85,-0.14,-0.98,0.995234549046,-0.075567960739,0.003255959833,-0.057106979191,-6.558758994279531,-0.12318765325509962,-8.67718840042568
-2.48,1.86,6.57,-1.93,-0.11,-0.98,0.99491494894,-0.078286752105,0.003288523061,-0.058539241552,-6.7228071226846415,-0.1502350160350908,-8.989482148819924
-2.62,1.66,6.55,-1.98,-0.09,-0.98,0.994579255581,-0.081087060273,0.003362738527,-0.059969205409,-6.886886886455294,-0.17397507362870163,-9.311443428619501
-3.42,1.34,6.39,-1.96,-0.07,-0.98,0.994243264198,-0.083885513246,0.003490190487,-0.06139805913,-7.051225368617559,-0.19254962705644535,-9.633514464356505
-4.16,1.23,6.35,-1.91,-0.04,-0.96,0.993902087212,-0.086626052856,0.003676104359,-0.062799587846,-7.21301104764558,-0.20470595096404154,-9.949430903478005
-4.85,1.21,6.44,-1.83,-0.01,-0.93,0.993565917015,-0.089253909886,0.003913620953,-0.064156956971,-7.3702886625303625,-0.210599003163381,-10.252846374524802
-5.33,1.27,6.62,-1.75,-0.01,-0.89,0.993241369724,-0.091756753623,0.004142877646,-0.06545598805,-7.520831351201517,-0.2167105155531582,-10.541881119402401
-5.37,1.3,6.94,-1.7,-0.02,-0.83,0.992915332317,-0.094188958406,0.004359464161,-0.066664032638,-7.660924176217118,-0.2235041824403816,-10.82286472600323
-5.11,1.21,7.14,-1.7,-0.04,-0.78,0.992592275143,-0.096616618335,0.004554703832,-0.067785337567,-7.790856952745895,-0.23241824535758568,-11.103208362659677
-4.81,1.04,7.21,-1.72,-0.08,-0.74,0.992255985737,-0.099078498781,0.004692302085,-0.068848364055,-7.913530387561277,-0.24814051448355887,-11.387188133268527
-4.62,0.86,7.14,-1.72,-0.12,-0.69,0.991923868656,-0.101543575525,0.004781280179,-0.069826371968,-8.025854638331134,-0.26903372734039355,-11.671163110548477
-4.47,0.73,6.89,-1.69,-0.16,-0.63,0.99158769846,-0.103964433074,0.004819083959,-0.070709556341,-8.12676614135992,-0.29481496583732103,-11.949817416859425
-4.45,0.66,6.69,-1.63,-0.19,-0.58,0.991265594959,-0.106299743056,0.004817146342,-0.071509338915,-8.21757661229226,-0.32387791207077365,-12.218315241523102
-4.42,0.62,6.52,-1.54,-0.21,-0.53,0.990958869457,-0.108508147299,0.004786220379,-0.072230964899,-8.299041391842652,-0.35462883566010667,-12.472018156294272
-4.39,0.56,6.41,-1.45,-0.22,-0.47,0.990664303303,-0.110585942864,0.004742081277,-0.07285939157,-8.36968311651691,-0.38496336905224027,-12.710700184007612
-4.36,0.44,6.29,-1.31,-0.22,-0.39,0.990391492844,-0.112460814416,0.004692071583,-0.073370106518,-8.426845385341702,-0.4130229714208618,-12.926128847940857
-4.36,0.3,6.24,-1.2,-0.21,-0.33,0.990142941475,-0.11417041719,0.004657334648,-0.073792152107,-8.474059991783829,-0.4369938487498003,-13.122701511939933
-4.37,0.17,6.21,-1.08,-0.19,-0.27,0.989917099476,-0.115703962743,0.004656186793,-0.074126131833,-8.51169844454495,-0.45464085372482266,-13.29937565674732
-4.35,0.09,6.17,-0.96,-0.17,-0.22,0.989720880985,-0.117055475712,0.004682295956,-0.074395246804,-8.542299730281515,-0.46687466092582447,-13.4553033926097
-4.36,-0.02,6.15,-0.79,-0.14,-0.14,0.989557743073,-0.11816316843,0.004743650556,-0.074552044272,-8.560674049907945,-0.47157131900557825,-13.583563222234067
-4.34,-0.09,6.1,-0.66,-0.12,-0.08,0.989426255226,-0.119070000947,0.004830442835,-0.074616789818,-8.56896553837778,-0.4704327724858394,-13.688943701807819
-4.37,-0.16,6.08,-0.52,-0.1,-0.03,0.989326119423,-0.1197726354,0.00494456524,-0.074616588652,-8.570299687979333,-0.46355517776098926,-13.771044885712623
-4.37,-0.24,6.08,-0.34,-0.07,0.03,0.989264786243,-0.120204746723,0.005090845749,-0.074533812702,-8.562784525541218,-0.4495614677511941,-13.822299177151113
-4.39,-0.28,6.1,-0.21,-0.04,0.07,0.989222407341,-0.120439678431,0.00527857244,-0.074390590191,-8.549118406247043,-0.4283353915050926,-13.851345880527527
-4.4,-0.3,6.16,-0.11,-0.02,0.08,0.989201426506,-0.120529159904,0.00548895169,-0.074240021408,-8.534968759681005,-0.40318325074044403,-13.863783197104887
-4.41,-0.31,6.21,-0.05,-0.01,0.09,0.989193320274,-0.120528869331,0.00570888631,-0.074077419937,-8.519607349468034,-0.3760091699723564,-13.865943081647508
-4.48,-0.3,6.34,-0.0,0.01,0.07,0.989189863205,-0.12045160681,0.005949020851,-0.073951140046,-8.508714803542782,-0.34639205559122455,-13.859412971524138
-4.52,-0.27,6.5,0.0,0.02,0.05,0.989187300205,-0.12036819756,0.006199333351,-0.073852702975,-8.501120407085097,-0.3159551577473991,-13.852215006659586
-4.59,-0.25,6.68,-0.01,0.04,0.02,0.989181816578,-0.12029927969,0.006474010181,-0.07380078733,-8.499144729999287,-0.2835245555918135,-13.846842115655724
-4.6,-0.22,6.85,-0.03,0.05,-0.02,0.989163458347,-0.120255403221,0.00675272895,-0.07381182909,-8.504445941329882,-0.25172621300381126,-13.844442073883533
-4.7,-0.22,7.07,-0.1,0.05,-0.07,0.98912525177,-0.120318852365,0.007031087764,-0.073895320296,-8.518000362021361,-0.2218926333286005,-13.854410482334494
-4.99,-0.45,7.07,-0.19,0.01,-0.07,0.98908084631,-0.120529226959,0.007266339846,-0.073976702988,-8.530598927981957,-0.1981701396076822,-13.880791703078055
-5.31,-0.69,6.74,-0.26,-0.05,-0.04,0.989023804665,-0.120864756405,0.007435115054,-0.074000135064,-8.535664741229537,-0.18225847073161705,-13.92107059605828
-5.4,-0.73,6.35,-0.28,-0.07,-0.0,0.988965272903,-0.121231943369,0.007586325053,-0.073956675828,-8.532878505200568,-0.16768201146691117,-13.964898570024998
-5.25,-0.63,5.85,-0.21,-0.1,0.07,0.988935828209,-0.121500402689,0.007696712855,-0.07380797714,-8.517459713884175,-0.15540282770445552,-13.996894941320642
-5.08,-0.56,5.46,-0.08,-0.12,0.12,0.988935172558,-0.121579043567,0.007771712262,-0.073581524193,-8.492708723425832,-0.1444143632660865,-14.006731913004835
-4.83,-0.44,5.15,0.12,-0.11,0.14,0.988973259926,-0.121357358992,0.007837220095,-0.073326006532,-8.464551786495159,-0.13153396689749794,-13.981883194227015
-4.56,-0.25,5.11,0.37,-0.07,0.14,0.989047050476,-0.120751857758,0.007936222479,-0.073086507618,-8.438810328867302,-0.11184534447030088,-13.913215963610794
-4.14,-0.04,5.34,0.7,-0.03,0.11,0.989180922508,-0.119631320238,0.008048112504,-0.072902873158,-8.419631290535849,-0.08713861939303613,-13.785270953779229
-3.87,0.17,5.73,0.87,0.01,0.08,0.989334702492,-0.118237257004,0.008185725659,-0.072767652571,-8.406368137235566,-0.05791746910620804,-13.62613958367069
-3.67,0.31,6.22,0.94,0.03,0.05,0.989490330219,-0.116726897657,0.008334673941,-0.072687707841,-8.399557053235668,-0.027219090334233427,-13.453796517318166
-3.64,0.5,6.61,0.91,0.04,0.03,0.98963946104,-0.115248970687,0.008482172154,-0.07263983041,-8.39630052244407,0.0025928166028481798,-13.285168651107316
-4.31,1.21,6.45,0.62,0.09,0.07,0.989739835262,-0.114184781909,0.00873891823,-0.072536319494,-8.388088291024733,0.04202206545058843,-13.16515260699396
-5.48,2.25,5.05,0.2,0.24,0.19,0.989777386189,-0.113721244037,0.0092884982,-0.072278492153,-8.366079320660397,0.11160599526434238,-13.1167855013022
-6.19,2.77,4.22,-0.27,0.47,0.34,0.989749729633,-0.113934509456,0.010258306749,-0.071828275919,-8.327671451895316,0.2256814340039371,-13.149803238820462
-6.56,3.45,2.78,-0.19,0.71,0.52,0.989747107029,-0.11399448663,0.011604808271,-0.071153014898,-8.268586029348553,0.38672355130717884,-13.168241058929603
-6.68,4.2,1.37,0.08,1.06,0.75,0.98980820179,-0.113605573773,0.013469809666,-0.07019598037,-8.183978876098948,0.6139788231862457,-13.139008525861184
-5.93,4.83,0.56,0.74,1.62,1.08,0.989997565746,-0.112162448466,0.016142793,-0.06886549294,-8.066333780173132,0.9462488333575211,-12.994479657608384
-4.33,3.78,2.0,1.79,1.92,1.3,0.990369856358,-0.109103091061,0.01917353645,-0.067284949124,-7.921821018465636,1.3348713880977288,-12.665815326745177
-2.29,1.59,4.14,3.33,2.03,1.4,0.990980803967,-0.10372838378,0.022214651108,-0.065608583391,-7.76029134311839,1.7430713134166282,-12.069576381986137
-0.69,-0.79,7.33,4.28,2.02,1.38,0.991697371006,-0.096922345459,0.025108776987,-0.063999190927,-7.597607326437106,2.143058884521718,-11.30667026345577
0.17,-2.42,10.79,4.67,1.73,1.19,0.99243170023,-0.089869603515,0.027209741995,-0.062679566443,-7.453562088279161,2.4496621404598002,-10.508567895176641
-1.4,-2.62,13.87,3.9,1.22,0.91,0.992998659611,-0.083913259208,0.029007870704,-0.061629008502,-7.336507489941177,2.709184477518493,-9.834713111761683
-3.47,-1.45,14.47,2.56,0.79,0.69,0.993350684643,-0.079900793731,0.030242664739,-0.060792915523,-7.241709530985168,2.8871148805260454,-9.380593364588442
-5.05,-0.23,13.72,1.01,0.37,0.51,0.99349886179,-0.078230254352,0.030958762392,-0.06010087952,-7.164414340452927,2.9871264041308425,-9.192078981410727
-5.95,0.35,11.9,-0.31,0.01,0.32,0.993490815163,-0.078575104475,0.03124242276,-0.059590768069,-7.109703725892132,3.02165688655295,-9.232398485023447
-6.15,0.39,8.92,-1.41,-0.31,0.05,0.993343055248,-0.080624215305,0.031120307744,-0.059393666685,-7.092083346574243,2.995019417213511,-9.466490834481586
-5.74,0.36,6.68,-1.64,-0.42,-0.14,0.993149578571,-0.083035074174,0.030837293714,-0.059451669455,-7.103078527332978,2.945093297956565,-9.741766113546394
-5.17,0.51,4.88,-1.49,-0.39,-0.28,0.992957770824,-0.085234776139,0.030570829287,-0.05972949788,-7.138603870660362,2.8963332024297506,-9.993516641155452
-4.7,0.76,3.71,-1.12,-0.25,-0.34,0.992796838284,-0.086855761707,0.030465500429,-0.060132451355,-7.188354927245538,2.8686461418098537,-10.180324604910838
-4.44,0.91,3.13,-0.52,-0.01,-0.31,0.992702901363,-0.087563201785,0.030670234933,-0.060545574874,-7.239908847579971,2.8826054071812526,-10.264487946110064
-4.44,0.66,3.24,-0.12,0.18,-0.23,0.992654204369,-0.087656565011,0.031131152064,-0.060889456421,-7.2845439994930645,2.930823582248211,-10.279884835875402
-4.69,0.22,3.7,0.2,0.34,-0.15,0.992647886276,-0.087280750275,0.031816586852,-0.061146385968,-7.320200775661912,3.008926016778404,-10.242828393534563
-5.1,-0.26,4.26,0.46,0.48,-0.08,0.992683231831,-0.086517564952,0.03270470351,-0.061333343387,-7.3486614854585035,3.1137244937333697,-10.1625420067031
-5.89,-0.59,4.87,0.73,0.59,0.01,0.992751300335,-0.08535297215,0.033737026155,-0.061407383531,-7.364280787311848,3.2390710857189227,-10.036950983687898
-6.6,-0.5,5.13,0.88,0.64,0.09,0.992843031883,-0.08394754678,0.034847494215,-0.061382502317,-7.368281805476175,3.376122595774312,-9.883969297681407
-7.24,-0.36,5.25,0.99,0.66,0.18,0.992951154709,-0.082373507321,0.035987980664,-0.061227045953,-7.3566885317633135,3.5191211609443753,-9.711409830314347
-7.46,-0.33,5.44,1.14,0.64,0.24,0.993083059788,-0.080567456782,0.037091620266,-0.060993719846,-7.334516766637228,3.660360877990309,-9.511540931514046
-7.34,-0.15,5.43,1.27,0.58,0.28,0.993231415749,-0.078571356833,0.038094244897,-0.060694452375,-7.302614525408292,3.7920304474011752,-9.28873520116703
-7.58,0.11,5.29,1.38,0.47,0.31,0.993398368359,-0.076409652829,0.038922727108,-0.060343440622,-7.261965378924765,3.9054335739021657,-9.045231934145484
-7.42,0.55,5.07,1.43,0.42,0.28,0.993568360806,-0.074168786407,0.03966736421,-0.060035582632,-7.224706681821953,4.009331613474877,-8.792059434981697
-7.05,0.94,5.07,1.42,0.38,0.24,0.993729889393,-0.071935676038,0.040350131691,-0.059790439904,-7.1937033603399,4.105439163626345,-8.539515605045219
-6.51,1.29,5.17,1.39,0.33,0.18,0.993878126144,-0.069742694497,0.040946070105,-0.059622943401,-7.170659082429711,4.190582858378776,-8.291236949592257
-4.97,1.88,5.4,1.29,0.26,0.05,0.994002282619,-0.067665137351,0.041415479034,-0.059633471072,-7.167174956822362,4.258931651988576,-8.056036183526937
-4.06,2.13,5.77,1.12,0.23,-0.03,0.994093418121,-0.065828613937,0.041826251894,-0.059749759734,-7.176208893198161,4.317995266663106,-7.848633025169993
-3.47,2.23,6.0,0.92,0.16,-0.09,0.994158029556,-0.064279273152,0.042125958949,-0.059940431267,-7.193978511307442,4.3617773396673964,-7.673761810274881
-2.94,2.39,6.1,0.67,0.12,-0.13,0.994198918343,-0.063091181219,0.042362973094,-0.060171257704,-7.217321995191022,4.395567409513656,-7.540117677305867
-2.83,2.38,6.22,0.41,0.09,-0.14,0.994213938713,-0.062289293855,0.042566362768,-0.060397092253,-7.241482574573031,4.422809977152489,-7.450620509108591
-3.58,2.01,6.05,0.08,0.05,-0.12,0.994200408459,-0.062012601644,0.042784571648,-0.060571726412,-7.2621640533742315,4.448354379979287,-7.421387220638614
-4.35,1.63,5.73,-0.09,0.04,-0.11,0.994179129601,-0.06201852113,0.043023172766,-0.060714863241,-7.280576752801344,4.474453325994943,-7.424606621351507
-4.9,1.42,5.42,-0.17,0.07,-0.1,0.994152367115,-0.062164269388,0.043328460306,-0.060837700963,-7.297789344940705,4.507312007573209,-7.444311051283715
-5.07,1.42,5.18,-0.16,0.1,-0.09,0.994122445583,-0.062290113419,0.043685439974,-0.060956165195,-7.31485727937123,4.546228358647737,-7.462147663838999
-5.0,1.54,5.05,-0.06,0.14,-0.09,0.994098722935,-0.06226260215,0.044093366712,-0.061086248606,-7.332985573063933,4.591988189423167,-7.462826794383827
-4.91,1.61,5.09,0.04,0.15,-0.08,0.994087934494,-0.062077626586,0.044497594237,-0.061208751053,-7.349463278221725,4.638555277253932,-7.445329989189102
-4.9,1.64,5.25,0.16,0.16,-0.08,0.994088292122,-0.061715599149,0.044910196215,-0.061337642372,-7.365891461178556,4.687347523049328,-7.4075764635117585
-4.91,1.67,5.49,0.27,0.15,-0.07,0.994099795818,-0.061189606786,0.045294743031,-0.061459232122,-7.3804508804416065,4.734215387965481,-7.350725125920733
-4.94,1.7,5.86,0.34,0.12,-0.08,0.994116961956,-0.060556169599,0.045621078461,-0.061596214771,-7.395777093087699,4.775131137577178,-7.281151722721268
-4.93,1.72,6.15,0.33,0.08,-0.08,0.994138360023,-0.059942420572,0.045890849084,-0.061732020229,-7.410546420771191,4.8094946241391465,-7.213366562230539
-5.06,2.24,6.68,0.22,0.05,-0.09,0.994148015976,-0.059474240988,0.046114191413,-0.061866682023,-7.425527034922964,4.837482029743921,-7.161984763777835
-5.05,2.78,7.34,-0.21,0.01,-0.07,0.994122564793,-0.059631511569,0.046302199364,-0.061943635345,-7.436638463742811,4.8571947464257645,-7.181983402536281
-4.94,2.1,7.02,-0.44,-0.08,-0.05,0.994081676006,-0.060157585889,0.046395067126,-0.061959683895,-7.441810148095495,4.8637353751977965,-7.243338615793002
-4.9,1.46,6.25,-0.49,-0.11,-0.07,0.99403911829,-0.060789711773,0.04646922648,-0.062003325671,-7.450486556894815,4.867176760922568,-7.316830881510123
-4.67,1.47,6.17,-0.55,-0.08,-0.07,0.993990659714,-0.061501890421,0.046586748213,-0.062041517347,-7.459276309941921,4.875003830043134,-7.39985095174316
-4.51,1.35,6.23,-0.63,-0.06,-0.05,0.993933141232,-0.062328353524,0.046746097505,-0.062047619373,-7.465303752541905,4.886970200530206,-7.496216027964713
-4.42,1.35,6.08,-0.68,-0.06,-0.04,0.993868410587,-0.063230887055,0.046910826117,-0.062038771808,-7.4700742048314295,4.899075310803823,-7.601328057843286
-4.31,1.62,5.66,-0.71,-0.08,-0.0,0.993808805943,-0.064164869487,0.047040957958,-0.061964582652,-7.467205714636964,4.9075111620561,-7.709444250784057
-4.18,1.72,5.53,-0.76,-0.09,0.04,0.993746757507,-0.065161630511,0.047160174698,-0.061819985509,-7.456498648553349,4.914781269845495,-7.824373031131681
-4.04,1.75,5.38,-0.78,-0.11,0.08,0.993688285351,-0.066186793149,0.047253232449,-0.061616506428,-7.4389456460385235,4.91935942716309,-7.942060284520716
-3.93,1.74,5.27,-0.76,-0.12,0.13,0.993634045124,-0.067182384431,0.047329820693,-0.061341930181,-7.412960782074856,4.922883444647361,-8.055883901124078
-3.75,1.55,5.13,-0.67,-0.15,0.17,0.993587970734,-0.068040937185,0.047363035381,-0.061005230993,-7.378835368947299,4.923005944239646,-8.15333893342421
-3.67,1.54,5.11,-0.56,-0.17,0.2,0.993562102318,-0.068734787405,0.047354690731,-0.060635913163,-7.339738948713185,4.919962672310802,-8.231302909833998
-3.55,1.5,5.17,-0.48,-0.21,0.22,0.99354404211,-0.069305345416,0.047277875245,-0.060237385333,-7.296102586719873,4.910284086975649,-8.29443417059274
-3.58,1.39,5.13,-0.39,-0.24,0.25,0.993538081646,-0.06975684315,0.047162164003,-0.059795707464,-7.246565217854991,4.897444969035695,-8.343352901228782
-3.94,1.51,5.01,-0.24,-0.29,0.26,0.993558049202,-0.069992281497,0.046959146857,-0.059346020222,-7.1942025451035265,4.87635551594292,-8.366628250878671
-4.58,1.72,4.75,-0.16,-0.29,0.28,0.993588507175,-0.070109754801,0.046759754419,-0.058871820569,-7.1384673937669305,4.856757396264444,-8.376247440087402
-4.87,1.56,4.55,-0.15,-0.25,0.29,0.993618369102,-0.07022280246,0.046627070755,-0.058381915092,-7.081497969656388,4.844947300844352,-8.385812407687697
-4.7,1.47,4.13,-0.07,-0.21,0.29,0.993653893471,-0.070213139057,0.046551410109,-0.057901728898,-7.0255630521812105,4.840434095566427,-8.381754767619716
-4.62,0.97,3.87,-0.04,-0.11,0.29,0.99368172884,-0.070170298219,0.046627886593,-0.057434726506,-6.97237150632493,4.853376432799508,-8.37514246690066
-4.67,0.54,3.9,-0.14,-0.0,0.28,0.993694126606,-0.070290289819,0.046886749566,-0.056984707713,-6.923531347066107,4.885871452226471,-8.388697913267723
-4.71,0.17,4.14,-0.23,0.09,0.25,0.993686974049,-0.070554979146,0.047289919108,-0.056583005935,-6.882270218816536,4.93343505432539,-8.420223721706087
-4.69,0.17,4.3,-0.24,0.14,0.2,0.993677794933,-0.070827580988,0.047759585083,-0.056261882186,-6.8508922816190445,4.987907635616411,-8.453482457676925
-4.94,0.2,4.45,-0.25,0.19,0.14,0.993657767773,-0.071122020483,0.048298418522,-0.056035701185,-6.831202303512559,5.049332754684974,-8.490239489497787
-4.69,0.3,4.3,-0.2,0.21,0.1,0.993637561798,-0.071332551539,0.048858113587,-0.055880662054,-6.819495621066662,5.113115289814819,-8.51784938734886
-5.33,0.37,4.43,-0.16,0.24,0.05,0.99361538887,-0.071485958993,0.049454618245,-0.055801212788,-6.816548373250096,5.180850742719618,-8.53954305108265
-6.48,0.47,4.65,-0.41,0.27,-0.09,0.993554592133,-0.072029918432,0.050096139312,-0.055914513767,-6.838235544185308,5.249415660330434,-8.607546423553302
-5.13,1.02,4.94,-0.69,0.28,-0.23,0.993438482285,-0.072960406542,0.050756715238,-0.056211773306,-6.883505169353054,5.315783522546838,-8.721367891779206
-3.9,1.19,5.26,-0.88,0.19,-0.3,0.993304312229,-0.074153095484,0.051272526383,-0.056590661407,-6.938332937251172,5.36301782810275,-8.864775329968325
-3.94,1.25,5.33,-1.02,0.05,-0.35,0.993153035641,-0.075564585626,0.051578275859,-0.057018108666,-6.998065898840285,5.384163824974007,-9.032126207375931
-4.1,1.26,5.13,-1.13,-0.09,-0.39,0.992995798588,-0.077157706022,0.051687330008,-0.057482589036,-7.061146226912439,5.381114314015549,-9.21905971538803
-3.29,0.97,5.04,-1.26,-0.18,-0.4,0.992832958698,-0.078951299191,0.05166734755,-0.057936135679,-7.122707998357526,5.361874185899784,-9.427959100261909
-4.42,0.8,4.99,-1.38,-0.35,-0.5,0.992652714252,-0.080976165831,0.051412750036,-0.05851508677,-7.197426284539584,5.312818691609457,-9.66226512332127
-4.36,0.69,4.81,-1.47,-0.37,-0.52,0.992456972599,-0.083147764206,0.051130317152,-0.059114519507,-7.274792727388042,5.259043790607978,-9.91330729406134
-5.21,0.63,4.92,-1.43,-0.42,-0.61,0.992263317108,-0.085282571614,0.05076636374,-0.059834450483,-7.364651575797852,5.194761633237229,-10.159932955728578
-5.72,0.95,4.91,-1.5,-0.4,-0.68,0.992040038109,-0.087513439357,0.050430521369,-0.060654513538,-7.466629107406974,5.131507876289841,-10.418391525155993
-5.58,1.43,5.15,-1.55,-0.37,-0.71,0.991799890995,-0.089796341956,0.050125513226,-0.061517745256,-7.573941822387128,5.070463693185957,-10.683274941306347
-5.15,1.93,5.28,-1.61,-0.35,-0.67,0.991544544697,-0.092146530747,0.049850914627,-0.062325123698,-7.675333357383459,5.0124793172616915,-10.955881466275022
-4.8,2.27,5.39,-1.66,-0.33,-0.59,0.991274476051,-0.094545669854,0.049602661282,-0.063014186919,-7.763559176175102,4.957930790047553,-11.233841117780347
-4.57,2.34,5.41,-1.76,-0.32,-0.46,0.990993797779,-0.097076274455,0.049388758838,-0.063493855298,-7.828647822596549,4.908251601881135,-11.526255053630809
-4.5,2.18,5.41,-1.83,-0.3,-0.38,0.990702450275,-0.099703654647,0.049228083342,-0.063851334155,-7.88066316164337,4.86500392792504,-11.829721898095107
-4.65,2.01,5.43,-1.91,-0.26,-0.35,0.990393400192,-0.102442197502,0.049144975841,-0.064165279269,-7.929038667574522,4.829980493059325,-12.14651748736334
-4.79,1.9,5.49,-1.95,-0.18,-0.36,0.990062475204,-0.105238229036,0.049179326743,-0.064507894218,-7.982400472605602,4.807243306273963,-12.471216270613839
-4.78,1.67,5.54,-1.97,-0.13,-0.37,0.989716589451,-0.108067862689,0.049297302961,-0.064867459238,-8.038919478769582,4.79325549399079,-12.800695909191719
