ax,ay,az,wx,wy,wz,q_w,q_x,q_y,q_z,psi,theta,phi
-1.51,9.14,-4.66,-3.86,-0.94,2.88,0.64071,0.80987,0.06225,0.09622,12.012937253891574,-4.36345074584372,102.8776498526965
-1.72,9.23,-4.61,-3.97,-1.01,2.85,0.64512,0.80652,0.05736,0.09794,11.734635343010801,-4.81696930549925,102.2300105614228
-1.91,8.93,-4.76,-4.3,-1.08,2.84,0.64991,0.80283,0.05237,0.0996,11.45091642058201,-5.270169626401079,101.52837013097667
-1.93,8.81,-4.71,-4.62,-1.1,2.84,0.65505,0.79879,0.04731,0.10125,11.168610354820789,-5.7261648375994625,100.77406136425006
-1.83,8.69,-4.51,-4.96,-1.1,2.85,0.66055,0.79437,0.04218,0.10293,10.891488349854518,-6.188799428355333,99.96354525656854
-1.63,8.62,-4.21,-5.33,-1.09,2.86,0.66644,0.78952,0.03699,0.10465,10.622345734565176,-6.658036404434218,99.09047751970877
-1.45,8.63,-3.77,-5.53,-1.09,2.87,0.67252,0.78439,0.03176,0.10638,10.360058116407181,-7.132731359547823,98.18254260720467
-1.26,8.62,-3.37,-5.67,-1.13,2.88,0.67871,0.77905,0.02646,0.10807,10.098225820700812,-7.612147215213218,97.25182129627336
-1.11,8.59,-3.22,-5.75,-1.17,2.88,0.68493,0.77357,0.0211,0.10971,9.836476692357316,-8.096032900308407,96.31006179562239
-0.91,8.45,-3.1,-5.8,-1.16,2.84,0.69115,0.76798,0.01578,0.11131,9.583522453134247,-8.577961546422694,95.36178163698541
-0.79,8.32,-3.03,-5.8,-1.13,2.79,0.69732,0.76232,0.01055,0.11289,9.344426439767355,-9.056198208891175,94.41361002664758
-0.63,8.16,-3.01,-5.81,-1.09,2.73,0.70345,0.75659,0.00542,0.11446,9.120632357338524,-9.530533548499577,93.46435665809314
-0.44,8.03,-2.99,-5.81,-1.03,2.65,0.70952,0.7508,0.00043,0.11601,8.914311233361856,-9.996640207966696,92.51623432083584
-0.23,7.85,-2.97,-5.79,-0.92,2.52,0.71553,0.74496,-0.0043,0.11755,8.735383620661095,-10.445120558693409,91.56949813398514
-0.1,7.78,-2.86,-5.74,-0.84,2.42,0.72144,0.7391,-0.00883,0.11907,8.577499050417277,-10.879839037754564,90.62946448326267
-0.05,7.75,-2.68,-5.68,-0.77,2.32,0.72725,0.73323,-0.01316,0.12055,8.43854446141837,-11.29864614376639,89.69687928539255
0.07,7.84,-2.36,-5.62,-0.72,2.21,0.73295,0.72735,-0.0173,0.12195,8.314081047704377,-11.698445918497615,88.77279931764953
0.14,7.96,-1.99,-5.54,-0.72,2.09,0.73853,0.72149,-0.02128,0.1232,8.195211491282528,-12.075882883156662,87.86117578021252
0.19,7.96,-1.82,-5.51,-0.72,2.0,0.74404,0.71561,-0.02516,0.12434,8.080641634916867,-12.43887740253642,86.95439840359641
0.21,7.86,-1.67,-5.51,-0.71,1.9,0.74952,0.70968,-0.02891,0.12537,7.972760429030709,-12.784366242902554,86.04682009053678
0.2,7.78,-1.31,-5.52,-0.68,1.79,0.75498,0.70366,-0.0325,0.12629,7.874004886554782,-13.108990962290092,85.13421525096058
0.12,7.93,-0.69,-5.53,-0.64,1.61,0.76043,0.6975,-0.03582,0.12702,7.786178069082962,-13.395417781680512,84.21236269268093
0.11,8.18,-0.27,-5.55,-0.6,1.48,0.76588,0.69122,-0.03895,0.12763,7.708240779838282,-13.65664204833296,83.2811990923108
0.14,8.51,0.0,-5.62,-0.56,1.35,0.77137,0.68478,-0.04191,0.12812,7.638908161838473,-13.893874437057917,82.33431448778374
0.19,8.83,0.2,-5.72,-0.51,1.24,0.77693,0.67817,-0.04471,0.12852,7.579793052429659,-14.110331708108715,81.36815013238915
0.35,9.14,0.52,-5.9,-0.42,1.11,0.78265,0.67126,-0.0473,0.12884,7.537109107965794,-14.300588563574332,80.36468791508145
0.4,9.2,0.83,-6.05,-0.35,1.02,0.78848,0.6641,-0.04975,0.12911,7.507165423436277,-14.47382337624507,79.33145378110115
0.46,9.18,1.0,-6.2,-0.31,0.93,0.79441,0.6567,-0.05208,0.1293,7.485455272329921,-14.6295470354635,78.27043072605477
0.57,9.09,0.98,-6.34,-0.26,0.85,0.80043,0.6491,-0.05429,0.12942,7.471886055695807,-14.769066045173927,77.18563559731867
0.73,8.87,0.97,-6.45,-0.2,0.77,0.8065,0.64134,-0.05636,0.12948,7.4676427227286135,-14.891539179905601,76.08319388742459
0.95,8.53,1.03,-6.55,-0.15,0.65,0.81262,0.63342,-0.05827,0.12943,7.469166667847238,-14.991149553390223,74.96385715744861
1.03,8.33,1.0,-6.57,-0.15,0.56,0.8187,0.62547,-0.0601,0.12926,7.467391304415941,-15.076247726583794,73.84581978512443
1.07,8.15,0.97,-6.55,-0.15,0.48,0.8247,0.61753,-0.06186,0.129,7.4632505159835345,-15.150455926206204,72.73502204066698
1.04,8.0,0.94,-6.5,-0.16,0.41,0.8306,0.60963,-0.06357,0.12864,7.453681806202673,-15.21537288952947,71.6357748312394
1.02,7.92,0.81,-6.41,-0.18,0.33,0.83636,0.60182,-0.06523,0.12818,7.437532197939889,-15.271551819741163,70.55531421890082
0.99,7.85,0.75,-6.37,-0.18,0.3,0.84202,0.59402,-0.06686,0.12769,7.421090907805639,-15.32510988129176,69.48264335489138
1.0,7.71,0.83,-6.33,-0.18,0.27,0.84758,0.58623,-0.06845,0.12716,7.403954588936301,-15.37430412617694,68.41785965504042
0.95,7.54,0.91,-6.3,-0.19,0.26,0.85305,0.57842,-0.07003,0.1266,7.385569260327772,-15.42246615827234,67.35737823403204
0.87,7.26,0.96,-6.28,-0.22,0.25,0.85843,0.57059,-0.07163,0.12599,7.3621820453214575,-15.471317779829674,66.30148159827803
0.84,6.76,0.84,-6.21,-0.26,0.23,0.86368,0.56282,-0.07326,0.12533,7.331880509081584,-15.522861697101607,65.26010741740028
0.78,6.44,0.66,-6.1,-0.29,0.21,0.86876,0.55516,-0.07489,0.12463,7.296585785288551,-15.57514978953013,64.24013449025868
0.72,6.23,0.52,-5.94,-0.33,0.19,0.87364,0.54767,-0.07653,0.12388,7.253749401520485,-15.629164866351783,63.24916491584108
0.68,6.13,0.35,-5.74,-0.36,0.19,0.87829,0.54041,-0.07817,0.12312,7.206823363030415,-15.687024151104726,62.29399261877876
0.7,6.14,0.11,-5.47,-0.37,0.21,0.88265,0.53347,-0.0798,0.12241,7.160732069715776,-15.752060702712281,61.385715394487875
0.72,6.14,0.02,-5.32,-0.36,0.23,0.88683,0.52668,-0.0814,0.12175,7.119513447209708,-15.820380897897936,60.50144748484653
0.66,6.13,0.11,-5.22,-0.33,0.26,0.89088,0.51998,-0.08296,0.12116,7.086722635264891,-15.891489557961712,59.63211540901026
0.56,6.1,0.32,-5.21,-0.29,0.3,0.89487,0.51325,-0.08448,0.12064,7.064382193697923,-15.96405198319346,58.76201527907549
0.47,6.0,0.59,-5.27,-0.25,0.34,0.89885,0.50639,-0.08597,0.12018,7.052649368661647,-16.037364573806272,57.87866684582586
0.09,5.01,2.88,-7.26,-1.03,0.75,0.90407,0.49663,-0.08905,0.11937,6.971300323182197,-16.2351580934581,56.64865960346316
0.0,4.61,3.59,-7.68,-1.28,0.72,0.90945,0.48621,-0.09254,0.11829,6.856703889420708,-16.46015979836453,55.34840991412613
0.34,3.84,3.94,-8.05,-1.49,0.54,0.91497,0.47523,-0.09629,0.11678,6.699805659849925,-16.69037668874634,53.991158861451865
1.03,3.19,4.74,-8.42,-1.78,0.05,0.92065,0.46376,-0.1002,0.11435,6.454997023099238,-16.891495673900724,52.59098308535387
1.81,2.66,5.57,-8.73,-1.88,-0.35,0.92644,0.45186,-0.10404,0.11126,6.1579344028723115,-17.056915766570597,51.152078796878634
2.07,2.64,6.17,-8.73,-1.85,-0.76,0.93213,0.43994,-0.10755,0.1076,5.8217285767350075,-17.168106450817277,49.724693941565235
1.83,2.73,6.55,-8.73,-1.93,-1.08,0.93769,0.428,-0.11092,0.10342,5.4408384516994674,-17.250185660005528,48.309593029455044
1.58,2.74,7.05,-8.73,-2.06,-1.38,0.9431,0.41605,-0.11425,0.09871,5.008424285476604,-17.31560743734782,46.90889520985389
1.55,2.97,7.5,-8.73,-2.02,-1.56,0.94837,0.40405,-0.11738,0.09375,4.560620113735346,-17.361451667903612,45.512892534586
1.5,3.26,7.66,-8.73,-2.02,-1.66,0.95348,0.392,-0.12042,0.08862,4.100345452214828,-17.404407891637415,44.121109179228114
1.73,3.37,7.71,-8.73,-1.98,-1.69,0.95842,0.37987,-0.12337,0.08346,3.6425546018428463,-17.45090336975276,42.728288006411006
2.0,3.41,7.79,-8.73,-1.83,-1.7,0.96321,0.36765,-0.12608,0.07836,3.2028590137982675,-17.487705327481766,41.33045231942627
2.24,3.34,7.97,-8.73,-1.69,-1.68,0.96784,0.35534,-0.12859,0.07336,2.783453426378665,-17.52035357649802,39.927168929950284
2.45,3.29,7.97,-8.73,-1.54,-1.66,0.97232,0.34294,-0.13088,0.06846,2.3847818227608677,-17.54590580346982,38.517713760166735
2.55,3.25,7.96,-8.73,-1.32,-1.64,0.97666,0.33045,-0.13284,0.06369,2.0136246781852107,-17.552030540131803,37.100633957985465
2.58,3.25,7.96,-8.73,-1.11,-1.61,0.98086,0.31787,-0.13448,0.05906,1.6698941533590894,-17.53924069779087,35.67554826842329
2.53,3.22,8.0,-8.73,-0.87,-1.55,0.98493,0.3052,-0.13577,0.05462,1.3592319430042787,-17.504934775560976,34.241008507116334
2.56,3.22,8.03,-8.73,-0.73,-1.49,0.98885,0.29245,-0.13686,0.05033,1.0713716020541026,-17.46397218095961,32.79973497101892
2.56,3.22,8.05,-8.73,-0.62,-1.43,0.99261,0.27962,-0.13778,0.04616,0.8016926912910753,-17.417854024235183,31.352420169539798
2.54,3.2,8.03,-8.73,-0.56,-1.35,0.9962,0.26672,-0.13862,0.04213,0.5492394750326549,-17.377156312040988,29.90023939010614
2.48,3.07,8.0,-8.73,-0.52,-1.23,0.99961,0.25375,-0.13942,0.03829,0.3183987796972841,-17.34732766070484,28.442599250172744
2.46,2.87,8.06,-8.32,-0.52,-1.13,1.00268,0.24132,-0.14021,0.03468,0.10302221286443419,-17.33208487610914,27.05016302786549
2.39,2.66,7.93,-7.88,-0.55,-1.02,1.00542,0.22949,-0.14104,0.03131,-0.09754629996974522,-17.336289797737695,25.728974174615765
2.37,2.41,7.73,-7.45,-0.57,-0.91,1.00786,0.21826,-0.1419,0.02819,-0.28134313243986,-17.35769682211244,24.47779975851731
2.4,1.98,7.58,-6.91,-0.58,-0.76,1.00999,0.20778,-0.1428,0.02541,-0.44057630230807315,-17.398302663260072,23.31189819420177
2.39,1.67,7.36,-6.55,-0.6,-0.65,1.01189,0.1978,-0.14375,0.02286,-0.583127647605341,-17.45530821787396,22.203207634296223
2.38,1.36,7.09,-6.22,-0.6,-0.55,1.01359,0.18828,-0.14471,0.02054,-0.707115762430804,-17.522948232500358,21.14630096378813
2.36,1.05,6.9,-5.94,-0.58,-0.45,1.01512,0.17914,-0.14566,0.01844,-0.8117403771015902,-17.597688856986128,20.131567359447768
2.39,0.6,6.69,-5.66,-0.56,-0.32,1.01649,0.17039,-0.1466,0.0166,-0.8925749174758631,-17.679477729091612,19.159153451808965
2.42,0.25,6.51,-5.54,-0.57,-0.24,1.01776,0.16179,-0.14757,0.01491,-0.9585622269385244,-17.770573681264064,18.202820983231877
2.49,-0.03,6.2,-5.46,-0.56,-0.18,1.01894,0.15329,-0.14855,0.01333,-1.0128455223819102,-17.867318909898938,17.257247436365414
2.53,-0.38,6.11,-5.45,-0.55,-0.14,1.02005,0.14478,-0.14951,0.01181,-1.0586150384596529,-17.964944900014434,16.31034238627315
2.57,-0.8,5.95,-5.52,-0.58,-0.13,1.0211,0.13616,-0.15051,0.01029,-1.10186727346126,-18.069698454161696,15.351779593508203
2.57,-1.03,5.57,-5.66,-0.6,-0.13,1.0221,0.12731,-0.15155,0.00873,-1.1449208615980666,-18.181088283815043,14.368434943995688
2.49,-1.23,5.33,-5.86,-0.56,-0.14,1.02307,0.11815,-0.15251,0.00711,-1.1868192697841065,-18.284578700339704,13.350844840867188
2.41,-1.46,5.26,-6.14,-0.51,-0.14,1.02402,0.10855,-0.15338,0.00544,-1.2242289901955723,-18.379492946128458,12.283943796048291
2.37,-1.94,5.1,-6.62,-0.45,-0.12,1.02498,0.09819,-0.15415,0.0037,-1.2539628165428094,-18.465159514202636,11.131417363867778
2.36,-2.31,4.87,-7.03,-0.39,-0.1,1.02591,0.08719,-0.15482,0.0019,-1.277128462314515,-18.541659507550456,9.907089592644478
2.35,-2.69,4.71,-7.45,-0.3,-0.07,1.0268,0.07552,-0.15534,6e-05,-1.2906950105565669,-18.603384037211153,8.607136392124039
2.38,-3.06,4.6,-7.84,-0.2,-0.04,1.02763,0.06324,-0.15569,-0.00181,-1.2948335405801512,-18.648078775887264,7.238319678454442
2.41,-3.47,4.49,-8.25,-0.08,-0.02,1.02838,0.05031,-0.15583,-0.00374,-1.2926090476163532,-18.67070175993371,5.796692310509748
2.44,-3.72,4.42,-8.46,0.01,-0.02,1.02901,0.03705,-0.15581,-0.00571,-1.2883020762766233,-18.677257346542195,4.318688326112756
2.42,-3.93,4.31,-8.57,0.09,-0.04,1.0295,0.02361,-0.15564,-0.00773,-1.286292824865604,-18.668836455519997,2.8216431338037333
2.43,-4.12,4.3,-8.57,0.15,-0.1,1.02984,0.01018,-0.15535,-0.00985,-1.2961645004982663,-18.649060903534227,1.3280709572700948
2.37,-4.32,4.28,-8.45,0.19,-0.22,1.03001,-0.00304,-0.15497,-0.01212,-1.327489527411264,-18.621503389536354,-0.13845358240900843
2.28,-4.44,4.26,-8.27,0.2,-0.31,1.03002,-0.01596,-0.15455,-0.01449,-1.3762889801692386,-18.592890441127473,-1.5686992665999175
2.19,-4.53,4.21,-8.06,0.2,-0.41,1.02987,-0.02854,-0.15411,-0.01696,-1.443210300175561,-18.565865344341297,-2.9583433557164502
2.09,-4.64,4.18,-7.82,0.21,-0.49,1.02958,-0.04072,-0.15364,-0.0195,-1.5258136975051118,-18.53944333479499,-4.3012975955915245
2.13,-4.89,4.3,-7.52,0.22,-0.57,1.02916,-0.05242,-0.15314,-0.02209,-1.623150577175116,-18.513436514319075,-5.589012366241621
2.2,-5.06,4.35,-7.33,0.2,-0.62,1.02862,-0.06381,-0.15266,-0.02472,-1.7308224364832878,-18.494463894942005,-6.8411175933687005
2.31,-5.32,4.37,-7.21,0.19,-0.64,1.02796,-0.075,-0.15219,-0.02735,-1.8422963229382963,-18.481169264496398,-8.070996991435605
2.43,-5.6,4.44,-7.17,0.17,-0.66,1.02718,-0.08612,-0.15174,-0.02999,-1.9562586843838843,-18.475194640846112,-9.293405802704207
2.48,-5.95,4.47,-7.24,0.17,-0.67,1.02627,-0.09734,-0.15127,-0.03266,-2.0723067431584195,-18.47228962261039,-10.527536900752738
2.54,-6.14,4.43,-7.34,0.19,-0.68,1.02523,-0.1087,-0.15075,-0.03537,-2.1911803011101703,-18.469287869241118,-11.777889852602655
2.59,-6.35,4.43,-7.47,0.2,-0.69,1.02404,-0.12024,-0.15019,-0.03812,-2.3121294405617228,-18.46759344543874,-13.049330470502692
2.66,-6.56,4.49,-7.61,0.18,-0.73,1.02269,-0.13198,-0.14964,-0.04096,-2.4397660531545307,-18.4744939437263,-14.343528035253769
2.56,-6.58,4.22,-7.79,0.12,-0.79,1.02115,-0.14397,-0.14917,-0.04392,-2.5753380444755236,-18.499490036628792,-15.666197265237777
2.52,-6.62,4.05,-7.89,0.14,-0.84,1.01945,-0.15608,-0.14865,-0.04698,-2.7204135646925764,-18.52677361751874,-17.00283734608722
2.46,-6.6,4.01,-7.92,0.13,-0.9,1.01759,-0.1682,-0.14813,-0.05013,-2.8748540734018517,-18.562259288432386,-18.34142718759498
2.1,-6.63,2.85,-7.69,0.63,-1.04,1.01574,-0.17988,-0.14688,-0.05356,-3.0812899809822065,-18.521018982156953,-19.625373241768642
2.03,-6.72,2.63,-7.53,0.69,-1.04,1.0138,-0.19129,-0.14553,-0.05696,-3.291849759539879,-18.473643387582246,-20.880855748785955
1.94,-6.75,2.26,-7.35,0.78,-1.0,1.0118,-0.2024,-0.14403,-0.06028,-3.5027521598345888,-18.41276630364959,-22.104965795545052
1.89,-6.82,2.08,-7.18,0.88,-0.94,1.00975,-0.21324,-0.14235,-0.0635,-3.7123461476177413,-18.334090776785743,-23.301314272800404
1.92,-6.96,1.95,-6.92,1.0,-0.84,1.0077,-0.22367,-0.14047,-0.06655,-3.916237031792225,-18.232499530108946,-24.4545266301597
1.94,-7.07,1.88,-6.71,1.07,-0.76,1.00563,-0.23377,-0.13846,-0.06945,-4.114159674790159,-18.116473895409733,-25.57367759879655
1.96,-7.1,1.87,-6.48,1.13,-0.68,1.00355,-0.24351,-0.13634,-0.07219,-4.305356439866514,-17.987288504573115,-26.655482228334563
1.98,-7.07,1.84,-6.25,1.16,-0.61,1.00147,-0.25289,-0.13416,-0.07479,-4.490978204948024,-17.850941336340288,-27.699450217267668
2.09,-7.13,1.65,-5.98,1.19,-0.51,0.99942,-0.26186,-0.13192,-0.07719,-4.665373430894075,-17.704802992781847,-28.700402605221512
2.2,-7.33,1.53,-5.85,1.2,-0.43,0.99734,-0.27063,-0.12964,-0.07945,-4.8312189942779895,-17.553332915715664,-29.68208005454405
2.26,-7.57,1.39,-5.76,1.21,-0.37,0.99523,-0.27925,-0.12733,-0.0816,-4.990771351013238,-17.39868382727006,-30.64951776025277
2.31,-7.81,1.2,-5.74,1.22,-0.32,0.99305,-0.28783,-0.12497,-0.08367,-5.146180773901042,-17.239610128279633,-31.615448002901573
2.32,-8.07,1.02,-5.76,1.23,-0.28,0.99079,-0.29642,-0.12257,-0.08568,-5.298632916698536,-17.07820897086831,-32.58533374787074
2.39,-8.41,0.8,-5.85,1.27,-0.24,0.98842,-0.30513,-0.12007,-0.08766,-5.451629222459641,-16.909124827493113,-33.57161852909981
2.4,-8.76,0.74,-5.92,1.28,-0.23,0.98594,-0.31392,-0.11753,-0.08964,-5.607359960244162,-16.740328952068772,-34.56949771597143
2.46,-8.94,0.37,-6.06,1.31,-0.24,0.98332,-0.32289,-0.11492,-0.09167,-5.770702426768716,-16.571098109254145,-35.59000295337715
2.49,-9.17,0.04,-6.23,1.36,-0.25,0.98053,-0.33207,-0.11221,-0.09376,-5.943447977275796,-16.398736932595444,-36.63729603096493
2.48,-9.52,-0.17,-6.48,1.45,-0.28,0.97754,-0.34157,-0.10934,-0.09597,-6.132630885674738,-16.220184874436477,-37.723363266865434
2.43,-9.61,-0.41,-6.68,1.52,-0.33,0.97435,-0.35131,-0.10635,-0.09832,-6.340511191978269,-16.041041360449064,-38.839424802325205
2.36,-9.62,-0.6,-6.85,1.6,-0.37,0.97097,-0.36125,-0.10322,-0.10078,-6.565452649849229,-15.858383872568124,-39.98150738702462
2.33,-9.61,-0.7,-7.0,1.67,-0.43,0.9674,-0.37135,-0.09999,-0.10338,-6.8099286064181515,-15.678606944848754,-41.14502828179565
2.26,-9.57,-0.83,-7.14,1.76,-0.5,0.96363,-0.38159,-0.09663,-0.10615,-7.07864176756971,-15.500256545959418,-42.32803842227258
2.25,-9.54,-0.85,-7.21,1.82,-0.56,0.9597,-0.39186,-0.09319,-0.10904,-7.366065115001518,-15.326890520062193,-43.51837100295011
2.22,-9.47,-0.81,-7.24,1.86,-0.61,0.95563,-0.40212,-0.08971,-0.11201,-7.666918572952135,-15.161582040466367,-44.71180622267011
2.24,-9.35,-0.69,-7.23,1.91,-0.68,0.95144,-0.4123,-0.08619,-0.1151,-7.986227115569348,-15.006029184811087,-45.89983588105017
2.27,-9.31,-0.63,-7.2,1.93,-0.72,0.94714,-0.42237,-0.08266,-0.11824,-8.315724105836969,-14.860306447093926,-47.080168341318775
2.32,-9.31,-0.59,-7.15,1.94,-0.77,0.94274,-0.43231,-0.07915,-0.12144,-8.655174853170134,-14.728271586755131,-48.250296252633575
2.3,-9.28,-0.59,-7.09,1.95,-0.81,0.93825,-0.44211,-0.07565,-0.12469,-9.003845367599816,-14.608363745307642,-49.409110095270485
2.22,-9.25,-0.73,-7.01,1.94,-0.84,0.93369,-0.45174,-0.07218,-0.12795,-9.356918760517008,-14.500458672346486,-50.5533850152427
2.15,-9.22,-0.88,-6.94,1.93,-0.85,0.92905,-0.46122,-0.06874,-0.13119,-9.710852423791295,-14.403005671803099,-51.68623106333698
2.07,-9.17,-1.02,-6.87,1.9,-0.85,0.92434,-0.47056,-0.06534,-0.13439,-10.062789767438199,-14.316015650547138,-52.80861142370801
1.99,-9.1,-1.19,-6.77,1.86,-0.83,0.91959,-0.47972,-0.06199,-0.13751,-10.408613920964026,-14.23759037011479,-53.91579437971658
1.92,-9.0,-1.41,-6.61,1.78,-0.78,0.91485,-0.48862,-0.05874,-0.14047,-10.738867311208283,-14.167029311082608,-54.998579975263716
1.92,-8.94,-1.61,-6.44,1.7,-0.74,0.91014,-0.49726,-0.0556,-0.14329,-11.054818027214164,-14.105749725053649,-56.05572710654182
1.91,-8.94,-1.9,-6.27,1.61,-0.7,0.90546,-0.50564,-0.05259,-0.14596,-11.35429174682796,-14.054380453539565,-57.08741738194917
1.91,-9.04,-2.2,-6.08,1.51,-0.65,0.90083,-0.51374,-0.04971,-0.14846,-11.635421351463778,-14.010529047028374,-58.091086684353215
1.89,-9.24,-2.6,-5.84,1.39,-0.59,0.89631,-0.5215,-0.04699,-0.15076,-11.894328339939985,-13.973783272073124,-59.05820626314128
1.85,-9.39,-2.89,-5.67,1.3,-0.54,0.89185,-0.52902,-0.04439,-0.15289,-12.134519362242935,-13.942155166515715,-60.000894326399994
1.82,-9.51,-3.17,-5.51,1.22,-0.49,0.88745,-0.53631,-0.04189,-0.15487,-12.358786643666459,-13.914117720008678,-60.919945787785714
1.83,-9.58,-3.44,-5.36,1.13,-0.43,0.88311,-0.54338,-0.03949,-0.15668,-12.565020266729416,-13.887814306202177,-61.81673339290662
1.88,-9.65,-3.85,-5.18,1.03,-0.36,0.87886,-0.5502,-0.0372,-0.15829,-12.750187503075171,-13.861133305815041,-62.687265319748754
1.88,-9.7,-4.12,-5.05,0.95,-0.31,0.87466,-0.55684,-0.03501,-0.15976,-12.91956430789522,-13.837275630228543,-63.53955952307108
1.91,-9.69,-4.31,-4.92,0.87,-0.25,0.87053,-0.5633,-0.0329,-0.16106,-13.071367508176609,-13.811659191735485,-64.37312433773864
1.93,-9.68,-4.51,-4.78,0.79,-0.2,0.86647,-0.56957,-0.03089,-0.16222,-13.207475578418807,-13.787513222681016,-65.18646907495133
2.01,-9.65,-4.65,-4.58,0.68,-0.13,0.86254,-0.57558,-0.02901,-0.16317,-13.320524905925446,-13.761411493600297,-65.97065561235262
2.05,-9.65,-4.71,-4.41,0.6,-0.08,0.85872,-0.58136,-0.02723,-0.16398,-13.41842213963608,-13.734830683666113,-66.72864432373245
2.12,-9.63,-4.7,-4.24,0.53,-0.04,0.85502,-0.58692,-0.02555,-0.16466,-13.501892160058189,-13.708130854922317,-67.4606380384346
2.17,-9.7,-4.66,-4.06,0.47,-0.01,0.85144,-0.59224,-0.02396,-0.16524,-13.574655422451704,-13.681502700664353,-68.16434575966036
2.24,-10.42,-4.04,-3.44,0.14,0.08,0.84839,-0.59683,-0.02286,-0.16538,-13.587847173847566,-13.662126380963189,-68.77403905479069
2.34,-10.69,-3.91,-3.44,0.05,0.09,0.84532,-0.60142,-0.02187,-0.16542,-13.58542385690639,-13.647515990766912,-69.38603990791447
2.47,-11.08,-3.69,-3.54,-0.03,0.1,0.84213,-0.60615,-0.02094,-0.16538,-13.570222963375343,-13.636342582012404,-70.01917745163577
2.41,-12.15,-3.07,-3.55,-0.19,0.07,0.8389,-0.61091,-0.02023,-0.16522,-13.530163597269093,-13.63943292900875,-70.65856208142367
2.33,-12.57,-2.44,-3.34,-0.36,0.03,0.83582,-0.61543,-0.01982,-0.16494,-13.463958674566612,-13.659418267788755,-71.26759647482069
2.15,-11.71,-2.78,-3.2,-0.52,0.07,0.83285,-0.6198,-0.01961,-0.16445,-13.368203276392485,-13.681037848547994,-71.85894764795725
1.81,-11.64,-2.22,-2.89,-0.72,0.13,0.83016,-0.62382,-0.01965,-0.16368,-13.23628726802181,-13.700050548332344,-72.40488268565159
1.42,-11.29,-1.7,-1.96,-1.09,0.22,0.82833,-0.62675,-0.02028,-0.16241,-13.0376001511696,-13.720043263824566,-72.80462530611933
1.34,-11.2,-0.79,-1.18,-1.36,0.34,0.82724,-0.62877,-0.02131,-0.16069,-12.786193468120125,-13.72907139603734,-73.08179252178805
1.34,-11.48,4.16,0.75,-1.88,0.35,0.82792,-0.6281,-0.02342,-0.1584,-12.45478671381811,-13.754480662726493,-73.01104714433889
0.64,-11.14,3.65,3.06,-2.47,0.47,0.83078,-0.62473,-0.02666,-0.15529,-12.016936831093725,-13.787750715756394,-72.56914367065237
3.72,-6.81,-16.95,3.16,-1.49,1.09,0.83384,-0.62138,-0.02826,-0.15241,-11.704100189671529,-13.682281588006287,-72.11591964966011
5.17,-6.87,-14.08,0.77,-0.7,1.26,0.83473,-0.62083,-0.02819,-0.15016,-11.513297993451191,-13.50379349719392,-72.04613482163931
2.75,-6.94,-11.22,-0.74,-0.66,1.0,0.83416,-0.62216,-0.02795,-0.14832,-11.343254787594555,-13.366970554299986,-72.2319722740902
1.64,-7.76,-10.44,-2.03,0.05,0.78,0.83237,-0.62494,-0.02672,-0.14746,-11.304712815755186,-13.225794879127063,-72.61213070567266
1.32,-8.56,-7.63,-2.82,0.22,0.28,0.82975,-0.62864,-0.02556,-0.14741,-11.322014655409657,-13.16478597703052,-73.11490266273987
1.18,-8.58,-6.89,-3.07,-0.29,-0.03,0.82679,-0.63275,-0.02527,-0.14727,-11.269350465249103,-13.188540952120874,-73.67586001634781
1.22,-8.71,-6.63,-3.04,-0.6,-0.14,0.82381,-0.63687,-0.02547,-0.14697,-11.170065220442073,-13.248002105095773,-74.24064436100859
1.16,-9.05,-6.35,-2.84,-0.85,-0.22,0.82097,-0.64078,-0.0261,-0.14652,-11.03172844753854,-13.334094953910435,-74.77944860893957
1.13,-9.2,-6.6,-2.53,-1.11,-0.42,0.81836,-0.64434,-0.0273,-0.14605,-10.858242611222309,-13.46752374377168,-75.27202985688892
1.28,-9.14,-6.82,-2.27,-1.01,-0.5,0.81597,-0.64755,-0.02852,-0.14576,-10.703455894290968,-13.61029216688053,-75.71681026234327
1.41,-9.01,-6.67,-2.0,-0.83,-0.49,0.81384,-0.65038,-0.02957,-0.14562,-10.577998113323893,-13.741817369015637,-76.10905876441011
1.5,-8.79,-6.34,-1.68,-0.79,-0.35,0.81204,-0.65281,-0.03051,-0.14533,-10.452159858230791,-13.845019142309459,-76.44684676279425
1.45,-8.79,-6.2,-1.47,-0.87,-0.16,0.81048,-0.655,-0.0314,-0.14472,-10.304934892245111,-13.914951406793518,-76.75274154063315
1.34,-8.88,-6.05,-1.29,-1.03,0.05,0.80913,-0.65701,-0.03232,-0.14369,-10.12156441479286,-13.95228097422343,-77.0354261815963
1.24,-9.0,-6.12,-1.13,-1.25,0.2,0.80795,-0.65888,-0.03339,-0.14225,-9.894388234223367,-13.969553889661547,-77.30080778900478
1.18,-9.13,-6.48,-0.91,-1.53,0.3,0.80699,-0.66054,-0.03474,-0.14039,-9.61490462184341,-13.977219168138463,-77.53948244756025
1.17,-9.18,-6.78,-0.73,-1.66,0.31,0.80619,-0.66201,-0.03628,-0.13838,-9.312411379779563,-13.987785186120604,-77.7530971283492
1.2,-9.22,-7.06,-0.54,-1.74,0.3,0.80557,-0.66326,-0.03797,-0.13629,-8.996164447330061,-14.002627790696383,-77.93663972054703
