a_x_int,a_y_int,a_z_int,w_x_int,w_y_int,w_z_int,q_w_int,q_x_int,q_y_int,q_z_int,a_x,a_y,a_z,w_x,w_y,w_z,q_w,q_x,q_y,q_z,psi,theta,phi,q_w_ref,q_x_ref,q_y_ref,q_z_ref,psi_ref,theta_ref,phi_ref,psi_err,theta_err,phi_err,q_w_err,q_x_err,q_y_err,q_z_err
-132,309,575,-6,12,10,16379,900,398,168,-2.0625,4.828125,8.984375,-0.0234375,0.046875,0.0390625,0.99969482421875,0.054931640625,0.0242919921875,0.01025390625,1.325058214102194,2.719283210674834,6.321652028783754,1.003837347031,0.055002517998,0.023797338828,0.003804101376,0.5816663789585064,2.714477264997243,6.286085870723592,0.7433918351436877,0.0048059456775910725,0.0355661580601625,0.004142522812250027,7.087737300000285e-05,0.0004946533595000004,0.006449804874
-130,307,577,-2,38,5,16379,903,403,169,-2.03125,4.796875,9.015625,-0.0078125,0.1484375,0.01953125,0.99969482421875,0.05511474609375,0.02459716796875,0.01031494140625,1.3344608127157513,2.7536817031698475,6.343198316951978,1.003845572472,0.055198796093,0.024108024314,0.003846153617,0.5889199751394146,2.7499272834023074,6.308722377526667,0.7455408375763367,0.003754419767540096,0.034475939425310465,0.004150748253249903,8.404999924999795e-05,0.0004891436547500017,0.006468787789250001
-129,310,577,11,16,-26,16379,907,406,167,-2.015625,4.84375,9.015625,0.04296875,0.0625,-0.1015625,0.99969482421875,0.05535888671875,0.0247802734375,0.01019287109375,1.322326887899023,2.7751684429713355,6.37105362425053,1.003853440285,0.055468421429,0.024297798052,0.003697128966,0.5738646913234404,2.7726340491659167,6.339112554131994,0.7484621965755827,0.0025343938054187554,0.03194107011853653,0.004158616066249898,0.00010953471024999911,0.00048247538549999955,0.00649574212775
-131,315,574,-42,-16,-27,16379,906,406,164,-2.046875,4.921875,8.96875,-0.1640625,-0.0625,-0.10546875,0.99969482421875,0.0552978515625,0.0247802734375,0.010009765625,1.3012293253521785,2.776401458160652,6.363583546203361,1.003883004189,0.055426895618,0.024298416451,0.003539403202,0.5557764272669871,2.7738082590538045,6.333773080194218,0.7454528980851914,0.0025931991068475213,0.029810466009142722,0.0041881799702498945,0.0001290440555000022,0.000481856986499999,0.006470362423
-125,316,580,-49,8,2,16379,905,408,164,-1.953125,4.9375,9.0625,-0.19140625,0.03125,0.0078125,0.99969482421875,0.05523681640625,0.02490234375,0.010009765625,1.3018439723813624,2.7904720264004212,6.3567829338496775,1.003910779953,0.055349696428,0.02442597039,0.003561356571,0.5588526203289254,2.788468701670931,6.324957038901696,0.742991352052437,0.0020033247294901635,0.031825894947981936,0.004215955734250043,0.00011288002175000034,0.0004763733600000007,0.006448409054
-120,316,583,-68,16,9,16380,902,411,165,-1.875,4.9375,9.109375,-0.265625,0.0625,0.03515625,0.999755859375,0.0550537109375,0.02508544921875,0.01007080078125,1.3094023138708444,2.8114734815064137,6.335893081238143,1.003943443298,0.055163018405,0.024594064802,0.003630114021,0.5672087383350959,2.807562602974509,6.303802586144451,0.7421935755357485,0.00391087853190486,0.03209049509369155,0.0041875839229998935,0.00010930746749999998,0.00049138441675,0.006440686760249999
-117,315,583,-70,-3,2,16381,899,412,165,-1.828125,4.921875,9.109375,-0.2734375,-0.01171875,0.0078125,0.99981689453125,0.05487060546875,0.025146484375,0.01007080078125,1.3092012018338595,2.8188619906938,6.314661981637791,1.003979563713,0.05496475473,0.024650415406,0.003652082523,0.5694962992569182,2.81409937070375,6.281102135219604,0.7397049025769412,0.004762619990049899,0.033559846418186545,0.004162669181750012,9.41492612500025e-05,0.0004960689690000006,0.00641871825825
-114,304,593,-46,-7,23,16381,898,412,167,-1.78125,4.75,9.265625,-0.1796875,-0.02734375,0.08984375,0.99981689453125,0.0548095703125,0.025146484375,0.01019287109375,1.322989482973829,2.818164895009211,6.308017830469783,1.004007935524,0.054910600185,0.024677488953,0.003792854492,0.5855250634349802,2.8164340506594057,6.275163192266302,0.7374644195388487,0.001730844349805416,0.032854638203481557,0.004191040992749917,0.00010102987249999834,0.00046899542200000074,0.00640001660175
-113,299,595,-47,-41,-27,16382,897,409,164,-1.765625,4.671875,9.296875,-0.18359375,-0.16015625,-0.10546875,0.9998779296875,0.05474853515625,0.02496337890625,0.010009765625,1.3006437756069404,2.7985574864799427,6.299888421168228,1.004042625427,0.05484386906,0.02452118881,0.00362867536,0.5656484624887496,2.799589650228719,6.266788002461742,0.7349953131181909,0.001032163748776238,0.03310041870648561,0.004164695739500068,9.533390375000145e-05,0.0004421900962499996,0.006381090265
-107,293,592,-39,-51,-45,16383,897,406,160,-1.671875,4.578125,9.25,-0.15234375,-0.19921875,-0.17578125,0.99993896484375,0.05474853515625,0.0247802734375,0.009765625,1.2714912401972538,2.7792598359310032,6.298580023467482,1.004076480865,0.054822906852,0.024308932945,0.003354371758,0.5330131632358139,2.7769680762300415,6.26329937702722,0.7384780769614399,0.0022917597009617374,0.03528064644026152,0.0041375160212500095,7.437169575000291e-05,0.00047134049249999976,0.006411253242
-105,291,593,-30,-48,-66,16384,897,403,153,-1.640625,4.546875,9.265625,-0.1171875,-0.1875,-0.2578125,1.0,0.05474853515625,0.02459716796875,0.00933837890625,1.2214140859053553,2.761110023668375,6.296791687122765,1.004107236862,0.054852154106,0.024120299146,0.002956165699,0.4865598967366439,2.757818514244328,6.265242285493456,0.7348541891687114,0.003291509424047323,0.03154940162930853,0.0041072368620000965,0.00010361894975000063,0.0004768688227499984,0.00638221320725
-101,288,597,-18,-51,-35,16384,899,399,149,-1.578125,4.5,9.328125,-0.0703125,-0.19921875,-0.13671875,1.0,0.05487060546875,0.02435302734375,0.00909423828125,1.1922911319742384,2.73450743913561,6.309762811176356,1.004133820534,0.054957244545,0.023901784793,0.002737745177,0.460593643513935,2.734061235013892,6.2763214759851325,0.7316974884603034,0.0004462041217179191,0.03344133519122394,0.004133820534000021,8.663907624999884e-05,0.0004512425507499987,0.0063564931042500005
-105,294,599,-3,-49,-18,16384,902,396,147,-1.640625,4.59375,9.359375,-0.01171875,-0.19140625,-0.0703125,1.0,0.0550537109375,0.024169921875,0.00897216796875,1.1776623948926075,2.7140812979211475,6.330124529740925,1.004154920578,0.055152274668,0.023691765964,0.002617651364,0.44611123490333515,2.710624002920483,6.297947400606882,0.7315511599892723,0.0034572950006643843,0.0321771291340438,0.004154920578000043,9.856373049999673e-05,0.0004781559109999986,0.006354516604749999
-101,285,601,7,-62,-26,16384,906,391,144,-1.578125,4.453125,9.390625,0.02734375,-0.2421875,-0.1015625,1.0,0.0552978515625,0.02386474609375,0.0087890625,1.1554324548831054,2.6799822267373536,6.357148351914031,1.00417470932,0.05540542677,0.023407388479,0.002444815589,0.42530183149133893,2.6789407859048295,6.326021650133952,0.7301306233917665,0.0010414408325241098,0.031126701780078925,0.00417470931999997,0.00010757520750000193,0.0004573576147499994,0.006344246911
-93,286,602,-29,-84,-36,16385,907,384,140,-1.453125,4.46875,9.40625,-0.11328125,-0.328125,-0.140625,1.00006103515625,0.05535888671875,0.0234375,0.008544921875,1.1248857194614426,2.6326237414573326,6.3625570586731595,1.004209160805,0.055447947234,0.022989172488,0.002211219631,0.3961686157034597,2.632329718452303,6.329809800165303,0.7287171037579829,0.0002940230050296755,0.032747258507856536,0.00414812564874989,8.906051524999736e-05,0.0004483275119999998,0.006333702244
-93,285,605,-36,-61,-14,16386,907,379,138,-1.453125,4.453125,9.453125,-0.140625,-0.23828125,-0.0546875,1.0001220703125,0.05535888671875,0.02313232421875,0.0084228515625,1.1089132090999783,2.5985517042363284,6.3614741805662725,1.004242300987,0.055451717228,0.022699734196,0.002115251962,0.38341372780513067,2.599683961489709,6.329632514047792,0.7254994812948476,0.0011322572533805086,0.031841666518480416,0.004120230674500069,9.283050924999842e-05,0.00043259002274999986,0.0063075996005
-92,285,604,-48,-77,-19,16387,906,373,136,-1.4375,4.453125,9.4375,-0.1875,-0.30078125,-0.07421875,1.00018310546875,0.0552978515625,0.02276611328125,0.00830078125,1.0924031148581888,2.5575320397841006,6.353351707232284,1.004281401634,0.055384576321,0.02231702581,0.001986169023,0.3661239182509468,2.5565345950213834,6.3212248563936475,0.7262791966072419,0.0009974447627172367,0.032126850838636756,0.004098296165250037,8.672475850000222e-05,0.0004490874712500016,0.006314612226999999
-85,286,610,-48,-49,-9,16388,905,369,135,-1.328125,4.46875,9.53125,-0.1875,-0.19140625,-0.03515625,1.000244140625,0.05523681640625,0.02252197265625,0.00823974609375,1.0836506957426524,2.530125364893774,6.345539830663739,1.004316329956,0.055320221931,0.022089384496,0.001925252494,0.3575828789512985,2.530801005845717,6.313417126595191,0.7260678167913539,0.0006756409519432793,0.03212270406854856,0.0040721893310000645,8.340552475000207e-05,0.0004325881602499984,0.00631449359975
-80,282,612,-62,-63,-23,16389,903,364,133,-1.25,4.40625,9.5625,-0.2421875,-0.24609375,-0.08984375,1.00030517578125,0.05511474609375,0.022216796875,0.00811767578125,1.0673946527223455,2.4961551891574913,6.3305383672579625,1.00435769558,0.055172741413,0.021780146286,0.001779348939,0.33865706980923704,2.4962369373366027,6.295867656223504,0.7287375829131084,8.174817911132948e-05,0.03467071103445818,0.004052519798749987,5.799531924999962e-05,0.0004366505889999983,0.00633832684225
-81,279,613,-61,-54,-23,16390,901,360,131,-1.265625,4.359375,9.578125,-0.23828125,-0.2109375,-0.08984375,1.0003662109375,0.05499267578125,0.02197265625,0.00799560546875,1.0515355300974976,2.4691813591070684,6.315620571741386,1.004397392273,0.055030524731,0.021525882185,0.001635982655,0.3203888559849895,2.4679779260398806,6.278971181989044,0.7311466741125081,0.0012034330671877314,0.03664938975234211,0.004031181335500067,3.7848949750000915e-05,0.0004467740649999989,0.00635962281375
-77,277,616,-60,-48,-16,16391,899,356,129,-1.203125,4.328125,9.625,-0.234375,-0.1875,-0.0625,1.00042724609375,0.05487060546875,0.021728515625,0.00787353515625,1.0356853043130885,2.4422012402450988,6.30071200960613,1.004435658455,0.054895818233,0.021301424131,0.001535717398,0.30723913680663634,2.442870157718662,6.263063858853582,0.7284461675064522,0.0006689174735630132,0.037648150752548126,0.004008412361250047,2.521276425000024e-05,0.0004270914940000016,0.00633781775825
-77,272,618,-25,-45,-9,16391,900,353,128,-1.203125,4.25,9.65625,-0.09765625,-0.17578125,-0.03515625,1.00042724609375,0.054931640625,0.02154541015625,0.0078125,1.0277007606661723,2.4215204387742046,6.3073279838138605,1.004462122917,0.054967578501,0.021094111726,0.001473073615,0.29897654606892854,2.419433359765001,6.270826759564813,0.7287242145972438,0.002087079009203574,0.036501224249047226,0.0040348768232501,3.593787600000148e-05,0.0004512984302500016,0.006339426385
-71,276,615,-31,-52,16,16391,901,349,129,-1.109375,4.3125,9.609375,-0.12109375,-0.203125,0.0625,1.00042724609375,0.05499267578125,0.02130126953125,0.00787353515625,1.0332728416470072,2.393067654431918,6.3141598392578,1.004491090775,0.055008739233,0.020830763504,0.001556355855,0.3068932348150485,2.388631337402169,6.275411298729794,0.7263796068319587,0.004436317029748782,0.03874854052800636,0.004063844681249984,1.6063451750002178e-05,0.0004705060272499999,0.00631717930125
-73,275,615,-28,-46,36,16391,902,345,132,-1.140625,4.296875,9.609375,-0.109375,-0.1796875,0.140625,1.00042724609375,0.0550537109375,0.02105712890625,0.008056640625,1.0527859189109299,2.3638438461494258,6.3212682731282,1.004518151283,0.055069353431,0.020598912612,0.001758646802,0.32859005072740033,2.3606963842448523,6.282503958329358,0.7241958681835295,0.0031474619045734897,0.03876431479884168,0.004090905189249927,1.564249350000102e-05,0.00045821629425000024,0.006297993823
-72,270,622,-51,-22,14,16392,901,344,133,-1.125,4.21875,9.71875,-0.19921875,-0.0859375,0.0546875,1.00048828125,0.05499267578125,0.02099609375,0.00811767578125,1.0591602706262422,2.356659222183417,6.313977456130214,1.004549860954,0.054991595447,0.020515542477,0.001841844642,0.3373426499943864,2.350657161922869,6.273611295554824,0.7218176206318558,0.00600206026054817,0.04036616057539,0.004061579704000007,1.080334250003201e-06,0.0004805512730000003,0.0062758311392499995
-67,269,626,-39,-70,7,16393,901,338,133,-1.046875,4.203125,9.78125,-0.15234375,-0.2734375,0.02734375,1.00054931640625,0.05499267578125,0.0206298828125,0.00811767578125,1.0567732607780347,2.3147835450422973,6.313158628169184,1.004583477974,0.054985243827,0.020146999508,0.001867202227,0.3378976227046803,2.308117123716486,6.272566617727697,0.7188756380733543,0.006666421325811189,0.04059201044148697,0.004034161567749939,7.43195425000065e-06,0.0004828833045000015,0.0062504735542499995
-67,269,628,-43,-73,8,16394,901,332,134,-1.046875,4.203125,9.8125,-0.16796875,-0.28515625,0.03125,1.0006103515625,0.05499267578125,0.020263671875,0.0081787109375,1.0613579558864692,2.272519050534131,6.3124757324176155,1.004618525505,0.054955389351,0.019760880619,0.001897763112,0.3388832354861249,2.2635261711752426,6.26884227683953,0.7224747204003443,0.008992879358888484,0.04363345557808529,0.004008173942499971,3.728643024999978e-05,0.0005027912560000014,0.0062809478255
-69,263,627,-35,-89,42,16395,901,324,138,-1.078125,4.109375,9.796875,-0.13671875,-0.34765625,0.1640625,1.00067138671875,0.05499267578125,0.019775390625,0.0084228515625,1.0860820116363927,2.21508776480209,6.312036666622271,1.004652261734,0.054975822568,0.019273804501,0.002121975878,0.36138072406369276,2.20606745187608,6.271215621282962,0.7247012875726999,0.009020312926010021,0.040821045339309414,0.003980875015249907,1.6853213249998222e-05,0.0005015861239999996,0.0063008756845
-65,259,635,-44,-84,46,16396,900,316,142,-1.015625,4.046875,9.921875,-0.171875,-0.328125,0.1796875,1.000732421875,0.054931640625,0.019287109375,0.0086669921875,1.1106760525158723,2.1577125315743686,6.304603254004802,1.004688024521,0.05494428426,0.018811885267,0.002372320276,0.3868939017450964,2.151358158019155,6.267708887087665,0.7237821507707759,0.0063543735552133995,0.03689436691713688,0.003955602645999923,1.2643634999996711e-05,0.0004752241080000011,0.0062946719115
-59,257,636,-50,-72,17,16397,899,310,143,-0.921875,4.015625,9.9375,-0.1953125,-0.28125,0.06640625,1.00079345703125,0.05487060546875,0.0189208984375,0.00872802734375,1.1151359283241447,2.11549694494252,6.296925732557636,1.004724383354,0.054875202477,0.018424138427,0.002456610091,0.39390497540879066,2.1062517189913663,6.2596037521401255,0.721230952915354,0.009245225951153735,0.037321980417510225,0.00393092632275005,4.597008249999923e-06,0.000496760010499999,0.006271417252749999
-57,252,637,-41,-58,53,16397,899,305,148,-0.890625,3.9375,9.953125,-0.16015625,-0.2265625,0.20703125,1.00079345703125,0.05487060546875,0.01861572265625,0.009033203125,1.1480584647897232,2.0785550316355748,6.2971623399573184,1.004755616188,0.054862905294,0.018106652424,0.002756240545,0.42596897670773065,2.0678576959494124,6.258452080006102,0.7220894880819926,0.01069733568616238,0.03871025995121613,0.0039621591567500225,7.700174749998567e-06,0.0005090702322500008,0.00627696258
-57,248,640,-48,-58,26,16398,898,300,150,-0.890625,3.875,10.0,-0.1875,-0.2265625,0.1015625,1.0008544921875,0.0548095703125,0.018310546875,0.0091552734375,1.15987635041396,2.042958249483411,6.289665650961699,1.004789352417,0.054806258529,0.017799081281,0.002897446742,0.439985450876409,2.031621719624334,6.25191345529979,0.719890899537551,0.011336529859077071,0.03775219566190913,0.003934860229499959,3.3117834999998874e-06,0.0005114655940000011,0.0062578266955
-52,242,645,-42,-32,3,16398,898,298,150,-0.8125,3.78125,10.078125,-0.1640625,-0.125,0.01171875,1.0008544921875,0.0548095703125,0.0181884765625,0.0091552734375,1.1591081120473046,2.0289492257269544,6.289511085029295,1.004818558693,0.054782904685,0.017647586763,0.002911096206,0.440534301323355,2.01414882460913,6.249019784283853,0.7185738107239495,0.014800401117824435,0.04049130074544216,0.0039640665055000746,2.6665627499998512e-05,0.0005408897995000002,0.0062441772315
-47,237,644,-48,-15,6,16398,897,297,151,-0.734375,3.703125,10.0625,-0.1875,-0.05859375,0.0234375,1.0008544921875,0.05474853515625,0.01812744140625,0.00921630859375,1.1655741191279982,2.0216256763145553,6.282583761406573,1.004847884178,0.054725073278,0.017589921132,0.002948718145,0.44432636061045466,2.007347274618242,6.24230187763903,0.7212477585175436,0.014278401696313114,0.040281883767542936,0.003993391990499973,2.34618782500029e-05,0.0005375202742500008,0.00626759044875
-46,239,646,-48,-11,14,16398,896,296,152,-0.71875,3.734375,10.09375,-0.1875,-0.04296875,0.0546875,1.0008544921875,0.0546875,0.01806640625,0.00927734375,1.1720410269831343,2.0143030142465035,6.27565559406698,1.004876613617,0.054668229073,0.017551580444,0.003034798196,0.4537522691340299,2.0024672087408906,6.235804414014308,0.7182887578491044,0.011835805505612917,0.039851180052671964,0.004022121429499981,1.9270926999999383e-05,0.0005148258059999994,0.006242545554
-43,239,647,-52,-24,20,16398,895,294,154,-0.671875,3.734375,10.109375,-0.203125,-0.09375,0.078125,1.0008544921875,0.05462646484375,0.0179443359375,0.0093994140625,1.1850945995136846,1.9995945709895353,6.2687653573301745,1.004907727242,0.05458919704,0.017430778593,0.003152663819,0.46623815181189254,1.987900326360258,6.226782822475278,0.718856447701792,0.011694244629277373,0.041982534854896336,0.0040532350544999485,3.726780374999766e-05,0.0005135573444999993,0.0062467502435
-38,231,645,-62,-5,29,16399,893,294,157,-0.59375,3.609375,10.078125,-0.2421875,-0.01953125,0.11328125,1.00091552734375,0.05450439453125,0.0179443359375,0.00958251953125,1.2056865976907092,1.9987073870681282,6.254797024833577,1.00493979454,0.054452437907,0.017413441092,0.003330874722,0.4861169287036267,1.9849034402506038,6.2113635833227665,0.7195696689870825,0.013803946817524393,0.04343344151081041,0.004024267196250042,5.195662424999775e-05,0.0005308948455000004,0.00625164480925
-37,226,643,-46,-20,17,16399,892,292,159,-0.578125,3.53125,10.046875,-0.1796875,-0.078125,0.06640625,1.00091552734375,0.054443359375,0.017822265625,0.00970458984375,1.2187430403304569,1.9840029278439884,6.247901092687311,1.00496840477,0.054409012198,0.01731127128,0.003432045691,0.4968914041725607,1.972573003421304,6.206381219784274,0.7218516361578962,0.011429924422684312,0.04151987290303705,0.0040528774262500455,3.4347177000002005e-05,0.0005109943450000015,0.00627254415275
-34,225,644,-101,-27,12,16400,886,290,160,-0.53125,3.515625,10.0625,-0.39453125,-0.10546875,0.046875,1.0009765625,0.0540771484375,0.0177001953125,0.009765625,1.224176412381536,1.9701464706725382,6.205665880941926,1.005015254021,0.054041706026,0.017164301127,0.003507305635,0.5038208734902738,1.9554082440791416,6.164377099022616,0.7203555388912621,0.01473822659339663,0.0412887819193104,0.004038691521000004,3.5442411499997384e-05,0.0005358941854999993,0.006258319365
-30,216,646,-55,-17,31,16400,884,288,163,-0.46875,3.375,10.09375,-0.21484375,-0.06640625,0.12109375,1.0009765625,0.053955078125,0.017578125,0.00994873046875,1.2440941433871229,1.9551402796617778,6.191910766621352,1.005045771599,0.053947303444,0.01706616953,0.003693212755,0.5241644327008154,1.9430480046594225,6.153744480193271,0.7199297106863075,0.012092275002355324,0.03816628642808162,0.004069209098999993,7.774681000001504e-06,0.0005119554699999987,0.0062555177137500004
-35,215,645,-52,-41,21,16401,883,284,165,-0.546875,3.359375,10.078125,-0.203125,-0.16015625,0.08203125,1.00103759765625,0.05389404296875,0.017333984375,0.01007080078125,1.2563224980046142,1.926557042536394,6.184462070505582,1.005077958107,0.053869467229,0.016838034615,0.003811861156,0.5360960176358408,1.916121121998964,6.144774112901186,0.7202264803687733,0.010435920537430032,0.039687957604395585,0.004040360450749958,2.457573975000321e-05,0.0004959497599999994,0.00625893962525
-33,211,645,-85,-39,9,16402,878,280,166,-0.515625,3.296875,10.078125,-0.33203125,-0.15234375,0.03515625,1.0010986328125,0.0535888671875,0.01708984375,0.0101318359375,1.2611431056975724,1.8986329059858817,6.149028366718966,1.005120515823,0.053596239537,0.016622580588,0.003863748396,0.540154173805724,1.891174507603064,6.113403966051556,0.7209889318918484,0.00745839838281781,0.035624400667409795,0.004021883010500105,7.372349499996933e-06,0.00046726316199999923,0.0062680875415
-31,211,646,-81,-41,1,16403,874,276,166,-0.484375,3.296875,10.09375,-0.31640625,-0.16015625,0.00390625,1.00115966796875,0.0533447265625,0.016845703125,0.0101318359375,1.2591224329777029,1.8710120447495784,6.120453867615045,1.005161881447,0.053346037865,0.016395121813,0.003867570544,0.5387297076570166,1.8651273214100752,6.084565463361937,0.7203927253206863,0.005884723339503184,0.03588840425310824,0.004002213478250027,1.3113025000011103e-06,0.00045058131200000073,0.0062642653935
-25,207,651,-75,-35,-3,16404,870,273,166,-0.390625,3.234375,10.171875,-0.29296875,-0.13671875,-0.01171875,1.001220703125,0.0531005859375,0.01666259765625,0.0101318359375,1.2574877033108944,1.850394492701828,6.091965672434426,1.005200624466,0.053131107241,0.016195163131,0.003849534551,0.535062816841741,1.842360517772781,6.059734229762091,0.7224248864691535,0.008033974929047005,0.032231442672335575,0.003979921340999892,3.052130350000154e-05,0.00046743452524999896,0.0062823013865
-17,202,653,-51,-44,-1,16405,869,269,166,-0.265625,3.15625,10.203125,-0.19921875,-0.171875,-0.00390625,1.00128173828125,0.05303955078125,0.01641845703125,0.0101318359375,1.255811640265433,1.822555283120865,6.084298143072109,1.005232214928,0.053057931364,0.015928925946,0.003838806879,0.5320910604697732,1.8118329659941832,6.051038506468338,0.7237205797956597,0.010722317126681702,0.033259636603771625,0.0039504766467499675,1.838058274999943e-05,0.0004895310852499994,0.0062930290585
-16,194,656,-30,-66,8,16405,870,262,167,-0.25,3.03125,10.25,-0.1171875,-0.2578125,0.03125,1.00128173828125,0.0531005859375,0.0159912109375,0.01019287109375,1.2602812130598011,1.773067118426038,6.090793238617397,1.005259037018,0.053109712899,0.015528941527,0.003872264409,0.5335596558359607,1.7655570914832477,6.056573746939114,0.7267215572238405,0.007510026942790349,0.03421949167828231,0.003977298736749901,9.126961500002806e-06,0.00046226941049999984,0.00632060668475
-12,191,656,-44,-70,18,16406,869,255,169,-0.1875,2.984375,10.25,-0.171875,-0.2734375,0.0703125,1.0013427734375,0.05303955078125,0.01556396484375,0.01031494140625,1.2714282751380392,1.723460694473542,6.083080833137823,1.005290150642,0.053079683334,0.015095239505,0.003964823205,0.5414021491184376,1.715078005710295,6.052856899811403,0.7300261260196016,0.008382688763246993,0.03022393332642004,0.003947377204500002,4.013255274999683e-05,0.00046872533874999997,0.00635011820125
-8,187,659,-76,-85,8,16343,862,245,169,-0.125,2.921875,10.296875,-0.296875,-0.33203125,0.03125,0.99749755859375,0.0526123046875,0.01495361328125,0.01031494140625,1.2722506344808433,1.6473087019341983,6.056781537190473,1.00533246994,0.052860014141,0.014568198472,0.003996827174,0.5414928783242373,1.6543143812655972,6.027351181567255,0.730757756156606,0.00700567933139884,0.029430355623218496,0.007834911346249918,0.0002477094535000002,0.0003854148092499992,0.00631811423225
-3,188,665,-92,-59,-1,16344,857,239,169,-0.046875,2.9375,10.390625,-0.359375,-0.23046875,-0.00390625,0.99755859375,0.05230712890625,0.01458740234375,0.01031494140625,1.269471348683339,1.6058950903650746,6.020952063707864,1.005377054214,0.052543718368,0.014188353904,0.003985411953,0.5374015216978971,1.6108237231680471,5.990872698146039,0.732069826985442,0.00492863280297251,0.030079365561825,0.007818460463999921,0.00023658946175000167,0.0003990484397499994,0.00632952945325
-3,183,658,-96,-67,21,16345,851,232,171,-0.046875,2.859375,10.28125,-0.375,-0.26171875,0.08203125,0.99761962890625,0.05194091796875,0.01416015625,0.01043701171875,1.2802449543198728,1.5568424787188044,5.978236007641689,1.005422711372,0.052205897868,0.013754840009,0.004101258237,0.5474547835488438,1.560393473904055,5.952104472069164,0.732790170771029,0.003550995185250594,0.026131535572525344,0.007803082465750011,0.0002649798992499994,0.0004053162410000005,0.00633575348175
-1,175,658,-82,-62,32,16346,847,225,174,-0.015625,2.734375,10.28125,-0.3203125,-0.2421875,0.125,0.9976806640625,0.05169677734375,0.01373291015625,0.0106201171875,1.2982221842188888,1.5072858264578939,5.949586606514816,1.005462884903,0.051950547844,0.013342629187,0.004282350186,0.5652066729492757,1.5119874203361265,5.922845848025226,0.7330155112696131,0.004701593878232657,0.026740758489590455,0.007782220840500065,0.00025377050025000153,0.0003902809692499995,0.0063377670015
2,170,658,-64,-47,41,16347,845,220,178,0.03125,2.65625,10.28125,-0.25,-0.18359375,0.16015625,0.99774169921875,0.05157470703125,0.013427734375,0.0108642578125,1.3241104438027622,1.471183765710847,5.935163304197157,1.005495667458,0.051800366491,0.013009636663,0.004519762471,0.5900015954946072,1.4723206998751632,5.905704222692123,0.734108848308155,0.0011369341643161501,0.029459081505034845,0.007753968239250009,0.00022565945974999807,0.00041809771199999984,0.0063444953415
5,170,665,-99,-35,-4,16348,839,216,178,0.078125,2.65625,10.390625,-0.38671875,-0.13671875,-0.015625,0.997802734375,0.05120849609375,0.01318359375,0.0108642578125,1.3220671284304566,1.4438097561876755,5.892512163042557,1.005539059639,0.051439002156,0.012754067779,0.004498500377,0.5855562848396713,1.4432402114160814,5.864173955161011,0.7365108435907853,0.0005695447715940993,0.028338207881546396,0.007736325263999921,0.00023050606225000214,0.0004295259709999992,0.0063657574355
5,168,664,-75,-40,-5,16349,835,212,178,0.078125,2.625,10.375,-0.29296875,-0.15625,-0.01953125,0.99786376953125,0.05096435546875,0.012939453125,0.0108642578125,1.320209321323246,1.4162806420027672,5.8638477139567655,1.005575299263,0.051219101995,0.012470081449,0.004467891529,0.5801008283586211,1.4108522682844957,5.838739581903628,0.7401084929646249,0.005428373718271429,0.025108132053137666,0.007711529731750044,0.00025474652625000205,0.00046937167600000045,0.0063963662835
5,162,670,-94,-15,-5,16350,830,210,178,0.078125,2.53125,10.46875,-0.3671875,-0.05859375,-0.01953125,0.9979248046875,0.0506591796875,0.0128173828125,0.0108642578125,1.3189985135469433,1.4027877893367877,5.828366053937838,1.005615115166,0.050885997713,0.012330242433,0.004446153529,0.5763477038771628,1.395087388495004,5.80052478691224,0.7426508096697805,0.0077004008417838055,0.027841267025598526,0.007690310478499995,0.00022681802550000157,0.0004871403794999996,0.0064181042835
13,164,670,-100,-18,15,16351,824,207,180,0.203125,2.5625,10.46875,-0.390625,-0.0703125,0.05859375,0.99798583984375,0.05029296875,0.01263427734375,0.010986328125,1.331342162189011,1.3816835316016252,5.785973554226924,1.005655765533,0.050514906645,0.012151069939,0.004542436451,0.5857450994056211,1.3741226522353254,5.758120310148949,0.7455970627833898,0.007560879366299789,0.02785324407797507,0.007669925689250068,0.0002219378950000031,0.00048320740475000026,0.006443891674
17,156,667,-93,-13,-13,16352,818,204,179,0.265625,2.4375,10.421875,-0.36328125,-0.05078125,-0.05078125,0.998046875,0.0499267578125,0.012451171875,0.01092529296875,1.3227296337878376,1.361635023418693,5.743343232823491,1.005694031715,0.050178557634,0.011996921152,0.004475178663,0.5767562339029685,1.356968145415888,5.719481403450988,0.7459733998848691,0.004666878002804964,0.023861829372502363,0.0076471567150000475,0.00025179982149999697,0.00045425072299999994,0.00645011430575
15,148,668,-106,15,-13,16353,811,204,178,0.234375,2.3125,10.4375,-0.4140625,0.05859375,-0.05078125,0.99810791015625,0.04949951171875,0.012451171875,0.0108642578125,1.3151006318161123,1.3626034763946637,5.693982482076835,1.005733847618,0.049764242023,0.012005800381,0.004417019896,0.5696316441790871,1.3585907789189395,5.67208997614956,0.7454689876370252,0.004012697475724192,0.02189250592727543,0.007625937461749999,0.00026473030424999794,0.0004453714940000006,0.0064472379165
