timestamp,a_x_int,a_y_int,a_z_int,w_x_int,w_y_int,w_z_int,q_w_int,q_x_int,q_y_int,q_z_int,a_x,a_y,a_z,w_x,w_y,w_z,q_w,q_x,q_y,q_z,psi,theta,phi,q_w_ref,q_x_ref,q_y_ref,q_z_ref,psi_ref,theta_ref,phi_ref,psi_err,theta_err,phi_err,q_w_err,q_x_err,q_y_err,q_z_err
1724242872.8217974,13.0,1144.0,3928.0,-9113.0,3151.0,2515.0,16926.0,2312.0,173.0,800.0,0.03113525390625,2.7399023437500003,9.40763671875,-2.4282725913624925,0.8396232783258216,0.6701531402695784,1.0330810546875,0.14111328125,0.01055908203125,0.048828125,5.469887118499094,0.46044422967139365,15.576498796831784,0.980087816715,0.149850711226,0.007588784676,0.050042033195,5.84473511151371,-0.007008289229941455,17.38549330733249,0.37484799301461624,0.4674525189013351,1.808994510500705,0.052993237972499996,0.008737429975999994,0.0029702973552499998,0.001213908195000002
1724242872.836297,93.0,-416.0,3800.0,-11236.0,3004.0,1738.0,16952.0,2088.0,214.0,842.0,0.22273681640625,-0.996328125,9.10107421875,-2.9939724389936315,0.800453293586407,0.46311179236124345,1.03466796875,0.12744140625,0.0130615234375,0.0513916015625,5.777515625214806,0.79814707846341,14.080621683182637,0.981795370579,0.136439904571,0.009948912077,0.052607532591,6.17619252172387,0.29679679903234235,15.839670673748978,0.39867689650906346,0.5013502794310677,1.7590489905663418,0.052872598170999985,0.008998498320999998,0.003112611360499999,0.0012159310284999975
1724242872.8523223,-76.0,-312.0,3507.0,-14352.0,3442.0,-19.0,16983.0,1804.0,264.0,854.0,-0.18202148437500001,-0.7472460937500001,8.39933349609375,-3.8242695304767356,0.9171638603609895,-0.005062787143189658,1.03656005859375,0.110107421875,0.01611328125,0.0521240234375,5.880547027537945,1.256384208227198,12.186112295187266,0.983913719654,0.119447149336,0.012952083722,0.053277362138,6.2892405618423615,0.7311029672602166,13.884437621385045,0.40869353430441624,0.5252812409669815,1.6983253261977787,0.052646338939750015,0.009339727460999994,0.0031611975280000006,0.001153338700500002
1724242872.8536143,-184.0,2260.0,4287.0,-11532.0,3294.0,2043.0,17004.0,1593.0,312.0,903.0,-0.44068359375000005,5.4127441406250005,10.26744873046875,-3.072845333434902,0.8777274131403544,0.5443828491334984,1.037841796875,0.09722900390625,0.01904296875,0.05511474609375,6.222690620364072,1.6509011618235465,10.786467861393538,0.98539018631,0.106916435063,0.015783432871,0.056201744825,6.649669714714504,1.0937224931622898,12.449375469078952,0.4269790943504317,0.5571786686612568,1.6629076076854137,0.05245161056500003,0.009687431156749998,0.0032595358789999987,0.0010869987312499968
1724242872.8682473,-75.0,764.0,4112.0,-9779.0,3158.0,2046.0,17014.0,1394.0,357.0,950.0,-0.17962646484375,1.829794921875,9.8483203125,-2.605736603855351,0.8414885156943653,0.54518223657716,1.0384521484375,0.0850830078125,0.02178955078125,0.0579833984375,6.546005038860311,2.0280069229079087,9.47430949924131,0.986331820488,0.0950685516,0.018404722214,0.059067554772,6.995906806170179,1.4368647686096767,11.100113257331344,0.44990176730986864,0.591142154298232,1.6258037580900346,0.052120327949499945,0.009985543787499995,0.00338482856725,0.0010841563345
1724242872.8695855,77.0,105.0,3744.0,-13356.0,3215.0,1142.0,17032.0,1128.0,398.0,983.0,0.18441650390625,0.25147705078125,8.966953125,-3.558872899181109,0.8566768771239344,0.3043001535538205,1.03955078125,0.06884765625,0.0242919921875,0.05999755859375,6.7560392020324675,2.421131197353683,7.709303273927604,0.987579405308,0.079173095524,0.020798398182,0.060994766653,7.216717964763952,1.8006358022091145,9.282270604561306,0.4606787627314848,0.6204953951445686,1.572967330633702,0.051971375941999964,0.010325439273999995,0.003493594005499999,0.0009972080592500002
1724242872.8845606,-439.0,985.0,4219.0,-13883.0,3280.0,1592.0,17047.0,869.0,449.0,1023.0,-1.05141357421875,2.35909423828125,10.10458740234375,-3.699298626784317,0.8739969384032673,0.4242082701030492,1.04046630859375,0.05303955078125,0.02740478515625,0.06243896484375,7.0073610538329545,2.8891631113651717,5.998750835930439,0.988693892956,0.063705667853,0.023879373446,0.063396975398,7.487342889951274,2.2432036398472563,7.522277200144838,0.4799818361183199,0.6459594715179153,1.5235263642143995,0.051772415637750036,0.010666117071749998,0.0035254117102500003,0.0009580105542500023
1724242872.8858883,-486.0,268.0,4170.0,-13021.0,3186.0,1960.0,17056.0,612.0,503.0,1070.0,-1.1639794921875,0.641865234375,9.987231445312501,-3.469607967972239,0.8489494651685395,0.5222664631921963,1.041015625,0.037353515625,0.03070068359375,0.0653076171875,7.296216654478538,3.3847595954944802,4.307946441900897,0.989399433136,0.048328522593,0.026863619685,0.066163666546,7.78879699393335,2.680272233089972,5.777952298634129,0.49258033945481206,0.704487362404508,1.4700058567332324,0.051616191864000016,0.010975006968000002,0.0038370639087500005,0.0008560493585000051
1724242872.9005737,-55.0,863.0,4062.0,-13547.0,3001.0,1598.0,17062.0,363.0,539.0,1111.0,-0.13172607421875002,2.06690185546875,9.7285693359375,-3.609767233094226,0.7996539061427453,0.42580704499037225,1.0413818359375,0.02215576171875,0.03289794921875,0.06781005859375,7.531271526268527,3.7563595641736556,2.6643355228240977,0.989960670471,0.033429212868,0.029006667435,0.068583652377,8.035629152801443,3.029236590233773,4.083780309239493,0.5043576265329159,0.7271229739398826,1.419444786415395,0.051421165466499996,0.011273451149249998,0.003891281783749999,0.0007735937832499956
1724242872.9020991,-219.0,-172.0,4186.0,-13005.0,2809.0,916.0,17064.0,102.0,573.0,1137.0,-0.5245092773437501,-0.41194335937500004,10.0255517578125,-3.4653445682727106,0.7484931097484079,0.2440796327979856,1.04150390625,0.0062255859375,0.03497314453125,0.06939697265625,7.655130022929985,4.128021964321203,0.938205443596956,0.990271449089,0.017843719572,0.03108618781,0.070143282413,8.172453273788681,3.3861055266526505,2.309806930821504,0.5173232508586967,0.7419164376685523,1.3716014872245479,0.051232457161,0.0116181336345,0.003886956721250001,0.0007463097567499966
