a_x_int,a_y_int,a_z_int,w_x_int,w_y_int,w_z_int,q_w_int,q_x_int,q_y_int,q_z_int,a_x,a_y,a_z,w_x,w_y,w_z,q_w,q_x,q_y,q_z,psi,theta,phi,q_w_ref,q_x_ref,q_y_ref,q_z_ref,psi_ref,theta_ref,phi_ref,psi_err,theta_err,phi_err,q_w_err,q_x_err,q_y_err,q_z_err
-701,-332,279,371,84,740,15806,62430,2757,1331,-10.953125,-5.1875,4.359375,1.44921875,0.328125,2.890625,0.9647216796875,-0.1895751953125,0.16827392578125,0.08123779296875,5.6966801072124795,20.822641564471986,-21.188998235800238,0.968475818634,-0.188745260239,0.16929808259,0.082269743085,5.809146115826731,21.037459894955138,-20.98694877877589,0.11246600861425105,0.21481833048315124,0.20204945702434784,0.0037541389465000075,0.0008299350734999877,0.0010241568087500097,0.0010319501162499994
-814,-402,307,315,100,607,15806,62467,2783,1380,-12.71875,-6.28125,4.796875,1.23046875,0.390625,2.37109375,0.9647216796875,-0.18731689453125,0.16986083984375,0.084228515625,6.070057345356882,21.056704342409017,-20.849355048462517,0.968462407589,-0.186503767967,0.170888528228,0.085315220058,6.187918082379264,21.273572426052816,-20.648940963734386,0.11786073702238209,0.21686808364379928,0.2004140847281306,0.0037407279015000405,0.0008131265642500052,0.0010276883842499918,0.0010867044330000047
-898,-453,340,212,-23,484,15807,62493,2795,1422,-14.03125,-7.078125,5.3125,0.828125,-0.08984375,1.890625,0.96478271484375,-0.18572998046875,0.17059326171875,0.0867919921875,6.396078156150423,21.186851732655228,-20.598417216166222,0.96850579977,-0.184908106923,0.17159101367,0.08789716661,6.516213645635929,21.400172115996963,-20.397504228573897,0.12013548948550579,0.21332038334173475,0.200912987592325,0.0037230849262499532,0.0008218735457500015,0.0009977519512499866,0.0011051744224999938
-961,-487,349,146,-202,361,15810,62512,2787,1457,-15.015625,-7.609375,5.453125,0.5703125,-0.7890625,1.41015625,0.9649658203125,-0.1845703125,0.17010498046875,0.08892822265625,6.686180453680374,21.168872340367976,-20.408504716115157,0.968711912632,-0.183718204498,0.171108081937,0.090039551258,6.806578367011865,21.382517937291382,-20.203990280876727,0.12039791333149097,0.21364559692340634,0.20451443523842983,0.0037460923194999607,0.0008521080020000016,0.0010031014682500006,0.0011113286017500057
-984,-502,351,84,-410,210,15817,62525,2756,1483,-15.375,-7.84375,5.484375,0.328125,-1.6015625,0.8203125,0.96539306640625,-0.18377685546875,0.168212890625,0.09051513671875,6.929420094276852,20.980628631365214,-20.274767252408143,0.969133377075,-0.182921841741,0.169247493148,0.091609783471,7.046059959864144,21.196133298026222,-20.07103107430487,0.11663986558729267,0.21550466666100832,0.2037361781032736,0.0037403106687500243,0.000855013727749987,0.001034602523,0.001094646752250003
-957,-493,385,38,-568,131,15826,62534,2709,1505,-14.953125,-7.703125,6.015625,0.1484375,-2.21875,0.51171875,0.9659423828125,-0.1832275390625,0.16534423828125,0.09185791015625,7.1560812656124595,20.676296265419865,-20.177698336955768,0.969698131084,-0.182378232479,0.166379228234,0.092946082354,7.270299732503454,20.890183571655882,-19.975270282851547,0.11421846689099446,0.2138873062360176,0.20242805410422093,0.003755748271500048,0.0008493065834999924,0.001034989952750004,0.0010881721977499953
-924,-463,349,-26,-676,69,15836,62537,2650,1524,-14.4375,-7.234375,5.453125,-0.1015625,-2.640625,0.26953125,0.966552734375,-0.18304443359375,0.1617431640625,0.093017578125,7.365917813109964,20.286783294329613,-20.131184632198224,0.970322072506,-0.182195797563,0.162795186043,0.094107814133,7.478371265303079,20.500748709101877,-19.92920779216845,0.11245345219311531,0.2139654147722645,0.20197684002977212,0.0037693381309999996,0.0008486360307499996,0.0010520219805000008,0.0010902360079999979
-863,-424,351,-92,-673,3,15845,62533,2590,1538,-13.484375,-6.625,5.484375,-0.359375,-2.62890625,0.01171875,0.96710205078125,-0.18328857421875,0.1580810546875,0.0938720703125,7.530913173199537,19.887376748347346,-20.144872284153077,0.970894038677,-0.182446971536,0.159120216966,0.09495420754,7.6409177684082605,20.097941525162366,-19.944072096222587,0.11000459520872319,0.21056477681501917,0.20080018793048993,0.003791987895749971,0.0008416026827499923,0.001039162278500011,0.0010821372275000019
-764,-361,348,-225,-604,-72,15851,62515,2534,1546,-11.9375,-5.640625,5.4375,-0.87890625,-2.359375,-0.28125,0.96746826171875,-0.18438720703125,0.1546630859375,0.0943603515625,7.630059877995687,19.515444141093727,-20.270775318855687,0.971285939217,-0.183553665876,0.155683934689,0.095425210893,7.73686088113828,19.722109297408327,-20.070998447472498,0.10680100314259278,0.20666515631459959,0.19977687138318956,0.003817677498250016,0.0008335411552500005,0.001020848751499992,0.0010648593305000037
-668,-301,345,-294,-553,-125,15856,62489,2481,1549,-10.4375,-4.703125,5.390625,-1.1484375,-2.16015625,-0.48828125,0.9677734375,-0.18597412109375,0.15142822265625,0.09454345703125,7.680297333597807,19.163301419027338,-20.461287962891774,0.971572339535,-0.185118496418,0.15244358778,0.095604494214,7.786253194653203,19.366905702298904,-20.25927066268113,0.10595586105539656,0.20360428327156654,0.20201730021064535,0.003798902034999996,0.0008556246757500108,0.0010153651237500005,0.0010610371827499965
-566,-238,353,-381,-476,-164,15858,62454,2434,1548,-8.84375,-3.71875,5.515625,-1.48828125,-1.859375,-0.640625,0.9678955078125,-0.1881103515625,0.1485595703125,0.094482421875,7.685078314898663,18.852109625135395,-20.72323731396427,0.971702814102,-0.187238663435,0.149553671479,0.095559164882,7.792751765932999,19.052123766055725,-20.518511978879946,0.10767345103433534,0.20001414092033087,0.20472533508432278,0.00380730628949999,0.0008716881274999921,0.0009941011665000055,0.0010767430070000028
-421,-143,364,-512,-376,-172,15856,62407,2395,1547,-6.578125,-2.234375,5.6875,-2.0,-1.46875,-0.671875,0.9677734375,-0.19097900390625,0.14617919921875,0.09442138671875,7.66744488616573,18.602562498281557,-21.073288545614087,0.971587479115,-0.190116629004,0.147158369422,0.095482133329,7.772667108994976,18.7996517260911,-20.86907299957476,0.10522222282924609,0.19708922780954197,0.20421554603932535,0.0038140416149999856,0.000862374902249996,0.0009791702032500016,0.0010607466102500046
-340,-86,335,-589,-287,-141,15851,62353,2364,1548,-5.3125,-1.34375,5.234375,-2.30078125,-1.12109375,-0.55078125,0.96746826171875,-0.19427490234375,0.144287109375,0.094482421875,7.647662911625668,18.415005016480855,-21.47189332632511,0.971269965172,-0.193406045437,0.145257785916,0.095554985106,7.754083404763805,18.610371912266,-21.26585954444955,0.1064204931381374,0.19536689578514554,0.20603378187555776,0.0038017034532500382,0.0008688569067500096,0.0009706765409999984,0.0010725632309999955
-271,-43,280,-612,-172,-95,15843,62297,2344,1551,-4.234375,-0.671875,4.375,-2.390625,-0.671875,-0.37109375,0.96697998046875,-0.19769287109375,0.14306640625,0.09466552734375,7.627564166174661,18.307341184814224,-21.882820768014856,0.970779895782,-0.196809843183,0.14403988421,0.095782116055,7.738975846962107,18.503571804367557,-21.672993668536638,0.11141168078744546,0.19623061955333299,0.20982709947821832,0.0037999153132499686,0.0008830279107500116,0.0009734779599999965,0.001116588711250005
-221,-10,211,-543,-31,-38,15834,62248,2339,1556,-3.453125,-0.15625,3.296875,-2.12109375,-0.12109375,-0.1484375,0.9664306640625,-0.20068359375,0.14276123046875,0.094970703125,7.611559591424384,18.303821845057033,-22.238715538509222,0.970199108124,-0.19982893765,0.143718540668,0.096113555133,7.725793658401892,18.498736228978544,-22.03115491655858,0.11423406697750771,0.1949143839215104,0.20756062195064118,0.003768444061500009,0.0008546560999999897,0.0009573101992499944,0.0011428520080000032
-169,13,131,-302,169,33,15825,62220,2356,1561,-2.640625,0.203125,2.046875,-1.1796875,0.66015625,0.12890625,0.96588134765625,-0.202392578125,0.143798828125,0.09527587890625,7.5921529255021065,18.44242029533669,-22.439692515211405,0.969678878784,-0.201523557305,0.144748881459,0.096411705017,7.706179601793333,18.637425732836043,-22.229076215640784,0.11402667629122654,0.19500543749935417,0.21061629957062067,0.0037975311277500534,0.0008690208200000105,0.0009500533340000006,0.001135826110749999
-134,29,102,-33,315,82,15819,62217,2390,1564,-2.09375,0.453125,1.59375,-0.12890625,1.23046875,0.3203125,0.96551513671875,-0.20257568359375,0.1458740234375,0.095458984375,7.565852860621917,18.68484835949383,-22.457122260177115,0.969313561916,-0.201704308391,0.146803840995,0.096588417888,7.680248967586531,18.8785077047141,-22.24597537651746,0.11439610696461333,0.19365934522026862,0.21114688365965506,0.003798425197250044,0.000871375202749991,0.0009298175574999901,0.0011294335130000027
-104,43,109,264,445,128,15816,62242,2439,1564,-1.625,0.671875,1.703125,1.03125,1.73828125,0.5,0.96533203125,-0.2010498046875,0.14886474609375,0.095458984375,7.533151593758077,19.01355501468627,-22.271069558552924,0.969144940376,-0.200181096792,0.149775490165,0.096614800394,7.651873141235392,19.207437378620508,-22.059562984291535,0.11872154747731578,0.19388236393423952,0.21150657426138864,0.0038129091259999637,0.0008687078955000038,0.000910744071249997,0.001155816019
-76,51,146,543,543,177,15817,62294,2499,1563,-1.1875,0.796875,2.28125,2.12109375,2.12109375,0.69140625,0.96539306640625,-0.1978759765625,0.15252685546875,0.09539794921875,7.514299722088917,19.405438580152946,-21.885040891263756,0.969165861607,-0.197039172053,0.153435856104,0.096547879279,7.632975576417596,19.600331225643114,-21.6789526185551,0.11867585432867944,0.19489264549016738,0.20608827270865504,0.003772795200750023,0.0008368045094999943,0.0009090006352500124,0.0011499300602500068
-59,39,199,763,607,228,15819,62367,2567,1562,-0.921875,0.609375,3.109375,2.98046875,2.37109375,0.890625,0.96551513671875,-0.19342041015625,0.15667724609375,0.0953369140625,7.5158459603229195,19.842072156838004,-21.34423967215726,0.969326496124,-0.192624643445,0.157568499446,0.096484288573,7.634750987445661,20.037868907048736,-21.14344687875112,0.1189050271227412,0.19579675021073228,0.20079279340614065,0.0038113594052500144,0.0007957667112500066,0.0008912533522499877,0.001147374510499996
-68,2,597,896,556,274,15824,62453,2630,1564,-1.0625,0.03125,9.328125,3.5,2.171875,1.0703125,0.9658203125,-0.18817138671875,0.1605224609375,0.095458984375,7.566654317346472,20.242668579849767,-20.701533190509085,0.969620287418,-0.187404051423,0.161433964968,0.096590705216,7.683675533358025,20.442199142070912,-20.50618089038181,0.11702121601155291,0.1995305622211454,0.19535230012727567,0.003799974917999993,0.0007673352957499879,0.0009115040304999988,0.0011317208409999946
-127,-41,435,481,594,300,15820,62501,2694,1574,-1.984375,-0.640625,6.796875,1.87890625,2.3203125,1.171875,0.965576171875,-0.18524169921875,0.1644287109375,0.0960693359375,7.628221435286603,20.678817664435314,-20.330642686420013,0.969371974468,-0.184509456158,0.165355026722,0.097208403051,7.745914160808289,20.882509228055692,-20.13983756784445,0.11769272552168619,0.203691563620378,0.1908051185755646,0.0037958025930000527,0.0007322430607500097,0.0009263157845000036,0.0011390671134999947
-159,-54,399,320,517,243,15815,62534,2750,1583,-2.484375,-0.84375,6.234375,1.25,2.01953125,0.94921875,0.96527099609375,-0.1832275390625,0.1678466796875,0.09661865234375,7.674096415634158,21.06589808846633,-20.071381441747164,0.969041645527,-0.182530865073,0.16875256598,0.097756534815,7.792086519108154,21.268791836297265,-19.885628896008367,0.1179901034739963,0.2028937478309345,0.18575254573879718,0.0037706494332500062,0.0006966739894999907,0.0009058862924999911,0.001137882471250004
-198,-67,397,312,407,182,15812,62565,2796,1589,-3.09375,-1.046875,6.203125,1.21875,1.58984375,0.7109375,0.965087890625,-0.18133544921875,0.170654296875,0.09698486328125,7.708534329429912,21.38089932473692,-19.830108816555676,0.968847215176,-0.180620536208,0.171543881297,0.098097555339,7.824952312218033,21.582249716601297,-19.64339550403158,0.11641798278812132,0.2013503918643771,0.18671331252409473,0.0037593245510000317,0.0007149130107499957,0.0008895844219999893,0.0011126920577499977
-255,-60,341,197,274,72,15810,62584,2828,1589,-3.984375,-0.9375,5.328125,0.76953125,1.0703125,0.28125,0.9649658203125,-0.18017578125,0.172607421875,0.09698486328125,7.699264362321304,21.59658730076774,-19.686489882553552,0.968743979931,-0.17949667573,0.173489391804,0.098072260618,7.812422516179169,21.798337682109374,-19.504463610887456,0.11315815385786543,0.2017503813416326,0.1820262716660963,0.003778159618500032,0.0006791055200000007,0.0008819699289999983,0.0010873973367500067
-272,-36,342,41,233,18,15807,62588,2853,1587,-4.25,-0.5625,5.34375,0.16015625,0.91015625,0.0703125,0.96478271484375,-0.179931640625,0.17413330078125,0.09686279296875,7.662221687306408,21.76860131269796,-19.657669682474072,0.968540966511,-0.179272353649,0.175046548247,0.097942598164,7.7739904215731,21.974648368496265,-19.478259297827297,0.11176873426669243,0.2060470557983045,0.1794103846467756,0.0037582516672499677,0.000659286976000012,0.00091324746575,0.0010798051952499998
-285,-21,326,44,115,-13,15806,62592,2867,1584,-4.453125,-0.328125,5.09375,0.171875,0.44921875,-0.05078125,0.9647216796875,-0.1796875,0.17498779296875,0.0966796875,7.63026102543375,21.86205936058274,-19.63075418563396,0.968477904797,-0.178997755051,0.175904512405,0.097757712007,7.742810729719452,22.068578433305415,-19.447750463446198,0.11254970428570221,0.20651907272267422,0.18300372218776317,0.003756225109500022,0.0006897449490000096,0.0009167194362499909,0.0010780245069999944
-308,-20,322,51,-3,-20,15807,62598,2870,1582,-4.8125,-0.3125,5.03125,0.19921875,-0.01171875,-0.078125,0.96478271484375,-0.1793212890625,0.1751708984375,0.0965576171875,7.620870458713665,21.878116763489604,-19.58816080490534,0.968549847603,-0.178636550903,0.176096364856,0.097648747265,7.734725865952166,22.086347950804804,-19.405327913670174,0.11385540723850074,0.2082311873151994,0.1828328912351651,0.0037671327592500026,0.0006847381594999868,0.0009254664184999983,0.0010911300775000021
-349,-29,324,44,-128,-41,15810,62604,2861,1581,-5.453125,-0.453125,5.0625,0.171875,-0.5,-0.16015625,0.9649658203125,-0.178955078125,0.17462158203125,0.09649658203125,7.632175788350183,21.8109221090533,-19.544687188318385,0.96876001358,-0.178289309144,0.175562486053,0.097556397319,7.74128144052607,22.020750261769415,-19.36456659341762,0.10910565217588708,0.20982815271611344,0.18012059490076382,0.003794193267499968,0.0006657689809999867,0.0009409040217500109,0.0010598152877499961
-381,-40,324,49,-220,-59,15815,62610,2843,1579,-5.953125,-0.625,5.0625,0.19140625,-0.859375,-0.23046875,0.96527099609375,-0.1785888671875,0.17352294921875,0.09637451171875,7.646044522553406,21.679615475819567,-19.50262888995642,0.96908313036,-0.177898436785,0.174495786428,0.097450450063,7.7566749475275385,21.892999267864944,-19.319096420084072,0.11063042497413278,0.21338379204537716,0.18353246987234684,0.0038121342662500446,0.0006904304024999974,0.0009728372092500104,0.001075938344250002
-412,-45,323,38,-305,-92,15822,62615,2817,1576,-6.4375,-0.703125,5.046875,0.1484375,-1.19140625,-0.359375,0.9656982421875,-0.17828369140625,0.17193603515625,0.09619140625,7.65978644577987,21.492249971009603,-19.469062441120865,0.969500660896,-0.177566230297,0.17290790379,0.097255080938,7.769221998463009,21.703720530924898,-19.28324568968948,0.10943555268313876,0.21147055991529484,0.18581675143138554,0.003802418708499955,0.0007174611092500005,0.0009718686337500115,0.0010636746880000048
-420,-39,326,41,-351,-131,15830,62620,2786,1570,-6.5625,-0.609375,5.09375,0.16015625,-1.37109375,-0.51171875,0.9661865234375,-0.177978515625,0.1700439453125,0.0958251953125,7.657115556603617,21.265981487951056,-19.440024095138718,0.969986140728,-0.177226185799,0.171018615365,0.096882782876,7.766144564991869,21.476014985992297,-19.250753690796884,0.10902900838825236,0.21003349804124127,0.1892704043418334,0.003799617290500046,0.0007523298259999867,0.0009746700524999874,0.0010575875634999954
-408,-15,370,-13,-384,-172,15838,62621,2750,1562,-6.375,-0.234375,5.78125,-0.05078125,-1.5,-0.671875,0.9666748046875,-0.17791748046875,0.1678466796875,0.0953369140625,7.639898616649872,21.003840110406024,-19.44411545480267,0.970461308956,-0.177180051804,0.168857902288,0.096368700266,7.7444048803644225,21.216272549637395,-19.257726216297993,0.10450626371455041,0.212432439231371,0.18638923850467748,0.003786504268500024,0.0007374286647499895,0.0010112226004999891,0.0010317862035000014
-400,0,387,-108,-397,-177,15844,62613,2712,1555,-6.25,0.0,6.046875,-0.421875,-1.55078125,-0.69140625,0.967041015625,-0.17840576171875,0.16552734375,0.09490966796875,7.620193271554536,20.732679118560174,-19.514638750972054,0.970844268799,-0.177652820945,0.166555911303,0.095934078097,7.723266254811396,20.94585959179414,-19.32638431604255,0.10307298325685998,0.21318047323396527,0.18825443492950455,0.0038032531739999875,0.0007529407737499882,0.0010285675529999871,0.0010244101282499973
-395,12,372,-182,-389,-172,15849,62598,2674,1549,-6.171875,0.1875,5.8125,-0.7109375,-1.51953125,-0.671875,0.96734619140625,-0.1793212890625,0.1632080078125,0.09454345703125,7.59870315477527,20.46680185070709,-19.635277686086443,0.971132040024,-0.178541630507,0.164260342717,0.095591045916,7.704207138428293,20.6813862224697,-19.443570730137264,0.10550398365302271,0.21458437176261214,0.1917069559491793,0.0037858486177499984,0.0007796585554999957,0.0010523349044999908,0.0010475888847499976
-392,17,355,-241,-371,-156,15852,62578,2638,1546,-6.125,0.265625,5.546875,-0.94140625,-1.44921875,-0.609375,0.967529296875,-0.1805419921875,0.1610107421875,0.0943603515625,7.590850072381238,20.22069962685618,-19.78939917152877,0.971325039864,-0.179761603475,0.162050709128,0.095376066864,7.692237976872933,20.432138334015924,-19.598028470375144,0.10138790449169477,0.21143870715974344,0.19137070115362675,0.003795742988999984,0.0007803887124999964,0.0010399669404999867,0.0010157153015000059
-398,17,314,-279,-328,-125,15854,62554,2606,1545,-6.21875,0.265625,4.90625,-1.08984375,-1.28125,-0.48828125,0.9676513671875,-0.1820068359375,0.1590576171875,0.09429931640625,7.588266012631379,20.007971710412747,-19.969515020022282,0.971415281296,-0.181206673384,0.160102829337,0.095326572657,7.690952036714293,20.218444135341585,-19.77584408943324,0.1026860240829146,0.2104724249288381,0.19367093058904317,0.003763914108499966,0.000800162553499989,0.0010452121495000133,0.0010272562507499944
-406,11,280,-261,-264,-105,15854,62531,2581,1545,-6.34375,0.171875,4.375,-1.01953125,-1.03125,-0.41015625,0.9676513671875,-0.18341064453125,0.15753173828125,0.09429931640625,7.587090970357724,19.84413618862028,-20.141432042962585,0.971449494362,-0.182581454515,0.158555105329,0.095304340124,7.687645292193137,20.051104841674835,-19.943917335053584,0.10055432183541324,0.20696865305455603,0.19751470790900072,0.00379812717450001,0.0008291900162500088,0.0010233670477499957,0.001005023717750006
-412,9,255,-210,-184,-82,15854,62513,2564,1544,-6.4375,0.140625,3.984375,-0.8203125,-0.71875,-0.3203125,0.9676513671875,-0.18450927734375,0.156494140625,0.09423828125,7.576267662777862,19.733107254763123,-20.276524328175988,0.971447527409,-0.183698177338,0.15751773119,0.095279015601,7.680358620790247,19.94058949581593,-20.080092869055633,0.10409095801238522,0.20748224105280855,0.19643145912035465,0.003796160221499978,0.0008111000057499929,0.0010235905650000099,0.0010407343509999945
-419,-1,236,-131,-100,-54,15854,62502,2556,1544,-6.546875,-0.015625,3.6875,-0.51171875,-0.390625,-0.2109375,0.9676513671875,-0.1851806640625,0.156005859375,0.09423828125,7.571306573693615,19.683296807037703,-20.357607694635565,0.971436738968,-0.184398502111,0.157035112381,0.095248520374,7.670991019494419,19.890687913856127,-20.16522056653017,0.09968444580080416,0.20739110681842376,0.19238712810539482,0.00378537178049998,0.0007821619514999933,0.0010292530060000138,0.0010102391240000008
-376,-19,227,5,8,-20,15854,62503,2560,1543,-5.875,-0.296875,3.546875,0.01953125,0.03125,-0.078125,0.9676513671875,-0.18511962890625,0.15625,0.09417724609375,7.560623155036895,19.709975353902298,-20.350739647648588,0.971455574036,-0.184361249208,0.157280996442,0.095169104636,7.657613546371794,19.91794257888948,-20.161163698671228,0.09699039133489862,0.20796722498718268,0.1895759489773603,0.0038042068485000247,0.0007583796982499891,0.0010309964419999984,0.0009918585422499931
-358,-26,230,115,82,10,15855,62514,2572,1541,-5.59375,-0.40625,3.59375,0.44921875,0.3203125,0.0390625,0.96771240234375,-0.1844482421875,0.156982421875,0.09405517578125,7.546171962248554,19.786991744807203,-20.270109106622982,0.971509039402,-0.183712765574,0.158042028546,0.095079027116,7.646137960482873,19.99956327548936,-20.082744719379974,0.09996599823431929,0.21257153068215828,0.18736438724300797,0.003796637058249952,0.0007354766135000135,0.0010596066709999963,0.0010238513347499978
-355,-28,240,218,143,38,15857,62534,2591,1539,-5.546875,-0.4375,3.75,0.8515625,0.55859375,0.1484375,0.96783447265625,-0.1832275390625,0.15814208984375,0.09393310546875,7.535257892828741,19.909350370099258,-20.12177374101877,0.971600532532,-0.182483613491,0.159237369895,0.094987280667,7.638766656027485,20.126711795071987,-19.93356148179833,0.10350876319874391,0.21736142497272937,0.1882122592204425,0.003766059875749961,0.0007439255714999926,0.0010952800512500083,0.0010541751982500042
-352,-29,253,307,195,67,15859,62562,2617,1538,-5.5,-0.453125,3.953125,1.19921875,0.76171875,0.26171875,0.96795654296875,-0.1815185546875,0.15972900390625,0.0938720703125,7.534391002076852,20.078087293710446,-19.91265341892456,0.971719920635,-0.18074516952,0.16080828011,0.094921790063,7.6387976430081075,20.29382249563311,-19.721692152319818,0.10440664093125562,0.21573520192266216,0.19096126660474155,0.003763377666250012,0.0007733851675000014,0.001079276203750007,0.0010497197505
-360,-19,413,379,236,95,15861,62598,2647,1538,-5.625,-0.296875,6.453125,1.48046875,0.921875,0.37109375,0.96807861328125,-0.1793212890625,0.16156005859375,0.0938720703125,7.54762288443556,20.271690030800688,-19.64327318005323,0.971845090389,-0.178523510695,0.162656843662,0.094908989966,7.651220105455127,20.489852361397343,-19.450246277813793,0.10359722101956681,0.21816233059665535,0.1930269022394384,0.0037664771077500214,0.0007977783675000016,0.0010967850682500058,0.0010369196535000014
-380,-24,380,220,241,105,15860,62619,2677,1541,-5.9375,-0.375,5.9375,0.859375,0.94140625,0.41015625,0.968017578125,-0.17803955078125,0.16339111328125,0.09405517578125,7.5636078592298635,20.476429575933402,-19.481160033878844,0.971791684628,-0.177224785089,0.164467126131,0.095096744597,7.668945942292276,20.693123491868448,-19.28622631568059,0.10533808306241266,0.21669391593504628,0.19493371819825356,0.00377410650300003,0.0008147656922500024,0.0010760128497500077,0.001041568815750002
-386,-26,347,187,251,87,15859,62637,2707,1543,-6.03125,-0.40625,5.421875,0.73046875,0.98046875,0.33984375,0.96795654296875,-0.17694091796875,0.16522216796875,0.09417724609375,7.568820457137375,20.68214856701026,-19.3418626666222,0.971703290939,-0.176152482629,0.166302531958,0.095201388001,7.6720179319866295,20.8997152745283,-19.151101579139137,0.10319747484925479,0.21756670751804208,0.19076108748306453,0.003746747970249986,0.0007884353397500099,0.0010803639892499883,0.0010241419072500035
-384,-10,353,138,212,67,15858,62650,2732,1544,-6.0,-0.15625,5.515625,0.5390625,0.828125,0.26171875,0.9678955078125,-0.1761474609375,0.166748046875,0.09423828125,7.565981680429479,20.854072467356023,-19.241235489474377,0.971606969833,-0.17534211278,0.167862400413,0.095280840993,7.671682217246315,21.076003836267954,-19.048657414207753,0.105700536816836,0.22193136891193177,0.19257807526662418,0.0037114620204999893,0.0008053481574999966,0.0011143535379999903,0.0010425597429999933
-375,7,339,90,161,36,15857,62659,2752,1544,-5.859375,0.109375,5.296875,0.3515625,0.62890625,0.140625,0.96783447265625,-0.17559814453125,0.16796875,0.09423828125,7.556215674811083,20.991412958660625,-19.172163180138185,0.971524238586,-0.174797266722,0.16906902194,0.095283798873,7.6628668741637345,21.21201064727138,-18.98054070369523,0.1066511993526511,0.22059768861075568,0.19162247644295505,0.0036897659297500107,0.0008008778092500057,0.0011002719400000083,0.0010455176229999946
-364,6,333,67,133,18,15856,62666,2769,1543,-5.6875,0.09375,5.203125,0.26171875,0.51953125,0.0703125,0.9677734375,-0.1751708984375,0.16900634765625,0.09417724609375,7.539912835243268,21.107193244591986,-19.119727837875125,0.971454381943,-0.174384340644,0.170084327459,0.095235712826,7.648530973044811,21.325974367882967,-18.9297669353096,0.10861813780154339,0.21878112329098087,0.18996090256552378,0.003680944443000045,0.000786557793500009,0.001077979802750012,0.0010584667322500046
-365,2,330,51,90,13,15855,62671,2781,1543,-5.703125,0.03125,5.15625,0.19921875,0.3515625,0.05078125,0.96771240234375,-0.17486572265625,0.16973876953125,0.09417724609375,7.533739992747005,21.18947926105981,-19.08161192146767,0.971413969994,-0.174047574401,0.170842558146,0.095218673348,7.640735399936395,21.41145087037772,-18.88782915921022,0.10699540718939016,0.2219716093179116,0.19378276225744884,0.0037015676502499817,0.0008181482552500063,0.0011037886147499953,0.0010414272542499936
-367,-3,326,41,41,10,15855,62676,2789,1543,-5.734375,-0.046875,5.09375,0.16015625,0.16015625,0.0390625,0.96771240234375,-0.174560546875,0.17022705078125,0.09417724609375,7.531872485968943,21.24402969230801,-19.043358734993372,0.971414923668,-0.173749119043,0.171315550804,0.095244020224,7.642123803302007,21.465079789546447,-18.84987903469122,0.1102513173330637,0.22105009723843594,0.19347970030215222,0.0037025213242499744,0.0008114278320000001,0.0010885000227499886,0.0010667741302499978
-369,-6,321,36,3,5,15856,62681,2793,1544,-5.765625,-0.09375,5.015625,0.140625,0.01171875,0.01953125,0.9677734375,-0.17425537109375,0.17047119140625,0.09423828125,7.541535359124932,21.27213270008068,-19.003541417560932,0.971452534199,-0.173467740417,0.171566188335,0.095284126699,7.648767268376411,21.49341313524074,-18.813870089603057,0.10723190925147907,0.22128043516006102,0.18967132795787478,0.0036790966990000173,0.0007876306767500008,0.0010949969287500083,0.0010458454489999935
-376,-9,321,28,-56,-10,15858,62685,2791,1544,-5.875,-0.140625,5.015625,0.109375,-0.21875,-0.0390625,0.9678955078125,-0.17401123046875,0.17034912109375,0.09423828125,7.549000741495497,21.257334128223803,-18.972791823976536,0.971550583839,-0.173218518496,0.171462893486,0.095306351781,7.658694408216314,21.48067552681595,-18.78249404880301,0.10969366672081637,0.2233413985921473,0.19029777517352642,0.0036550760264999482,0.0007927119727499932,0.0011137723922499954,0.0010680705309999983
-376,-10,320,26,-102,-26,15860,62689,2785,1544,-5.875,-0.15625,5.0,0.1015625,-0.3984375,-0.1015625,0.968017578125,-0.17376708984375,0.16998291015625,0.09423828125,7.560926879194547,21.213480340730097,-18.943063530508102,0.971701979637,-0.17297232151,0.171080812812,0.09528593719,7.668290655207192,21.434835200118062,-18.75271106586358,0.10736377601264557,0.22135485938796506,0.1903524646445227,0.0036844015120000018,0.0007947683337500011,0.0010979026557499938,0.001047655940000003
-376,-10,319,23,-133,-44,15863,62693,2775,1543,-5.875,-0.15625,4.984375,0.08984375,-0.51953125,-0.171875,0.96820068359375,-0.17352294921875,0.16937255859375,0.09417724609375,7.569785384027135,21.14055509575984,-18.914681329896187,0.971891283989,-0.172744482756,0.170502483845,0.095197208226,7.67271215384916,21.365084547379087,-18.72687442482529,0.10292676982202487,0.2245294516192473,0.1878069050708966,0.0036906003952500432,0.0007784664627500104,0.0011299252512499969,0.0010199621322500019
-368,-7,326,13,-151,-56,15866,62696,2763,1541,-5.75,-0.109375,5.09375,0.05078125,-0.58984375,-0.21875,0.9683837890625,-0.17333984375,0.16864013671875,0.09405517578125,7.572167597503008,21.052532623895527,-18.89550046907203,0.972093343735,-0.172568336129,0.169801354408,0.095068782568,7.673353678770533,21.28069292699062,-18.708395585767356,0.10118608126752449,0.22816030309509472,0.18710488330467356,0.003709554672500004,0.000771507621000006,0.0011612176892500103,0.0010136067867499987
